12:42:14.000 5916.000000
12:42:24.000 5858.400000
12:42:34.000 5800.200000
12:42:44.000 5742.600000
12:42:54.000 5684.800000
12:43:04.000 5626.200000
12:43:14.000 5566.800000
12:43:24.000 5508.500000
12:43:34.000 5450.100000
12:43:44.000 5392.300000
12:43:54.000 5335.200000
12:44:04.000 5277.700000
12:44:14.000 5221.700000
12:44:24.000 5165.200000
12:44:34.000 5108.400000
12:44:44.000 5050.600000
12:44:54.000 4992.000000
12:45:04.000 4933.200000
12:45:14.000 4873.200000
12:45:24.000 4814.100000
12:45:34.000 4753.700000
12:45:44.000 4692.400000
12:45:54.000 4633.200000
12:46:04.000 4574.000000
12:46:14.000 4515.700000
12:46:24.000 4456.100000
12:46:34.000 4398.000000
12:46:44.000 4341.300000
12:46:54.000 4286.500000
12:47:04.000 4233.600000
12:47:14.000 4182.900000
12:47:24.000 4129.700000
12:47:34.000 4075.900000
12:47:44.000 4021.600000
12:47:54.000 3967.500000
12:48:04.000 3912.800000
12:48:14.000 3857.800000
12:48:24.000 3802.300000
12:48:34.000 3745.400000
12:48:44.000 3688.700000
12:48:54.000 3632.400000
12:49:04.000 3577.000000
12:49:14.000 3521.500000
12:49:24.000 3464.900000
12:49:34.000 3408.200000
12:49:44.000 3351.400000
12:49:54.000 3294.700000
