Epoch	GPS_date_UTC	GPS_fix	GPS_alt	GPS_speed	GPS_track	GPS_climb	GPS_avgClimb	GPS_epx	GPS_epv	GPS_eps	Latitude	Longitude	GSM_signal	GSM_CellInfo	T_CPU	T_Altimet	Pressure	Alt_Alt	T_SHT	Humidity	T_Bat	RemCap_mAh	Cap_mAh	U_mV	I_mA	Charge_pct
946692014	09:14:46.000	3	535.000000	0.023664	0.000000	0.066780	0.030498	1.753000	6.210000	4.870000	49.744220	15.339803	17	230/3/94bb/8b81	57.00	22.938	96342	423.4	26.36	37.6	29.65	3187	3285	8418	325	98.00
946692024	09:14:57.000	3	534.800000	0.003087	0.000000	-0.033351	-0.002668	1.753000	6.210000	4.870000	49.744217	15.339805	18	230/3/94bb/8b81	57.00	22.938	96346	423.0	26.36	37.6	29.75	3187	3285	8416	323	98.00
946692034	09:15:06.000	3	534.400000	0.013890	0.000000	0.039952	0.023854	1.753000	5.923000	4.870000	49.744218	15.339804	18	230/3/94bb/8b81	57.00	23.000	96340	423.5	26.36	37.6	29.75	3188	3285	8418	321	98.00
946692044	09:15:17.000	3	535.300000	0.015433	0.000000	0.133361	0.068383	1.753000	6.612000	4.870000	49.744225	15.339804	19	230/3/94bb/8b81	57.00	23.000	96340	423.5	26.36	37.6	29.85	3189	3285	8418	319	98.00
946692054	09:15:27.000	3	534.900000	0.013376	0.000000	-0.116743	-0.036225	1.753000	6.210000	4.870000	49.744225	15.339796	19	230/3/94bb/8b81	57.00	23.000	96342	423.3	26.36	37.6	29.85	3190	3285	8418	317	98.00
946692064	09:15:37.000	3	535.500000	0.007202	0.000000	0.050038	0.052430	1.753000	5.923000	4.870000	49.744227	15.339802	19	230/3/94bb/8b81	57.00	23.062	96340	423.6	26.36	37.6	29.85	3191	3285	8418	315	98.00
946692074	09:15:47.000	3	535.300000	0.029323	0.000000	-0.080000	0.009608	1.753000	5.923000	4.870000	49.744223	15.339808	19	230/3/94bb/8b81	57.00	23.062	96346	423.0	26.36	37.6	29.95	3192	3285	8418	312	98.00
946692084	09:15:57.000	3	534.000000	0.076652	0.000000	-0.116688	-0.095432	1.753000	7.303000	4.870000	49.744217	15.339809	20	230/3/94bb/8b7f	57.00	23.125	96348	422.8	26.36	37.6	29.95	3193	3285	8418	310	98.00
946692094	09:16:07.000	3	534.700000	0.037554	0.000000	0.119968	0.043813	1.753000	5.865000	4.870000	49.744213	15.339807	20	230/3/94bb/8b7f	57.00	23.125	96340	423.5	26.36	37.6	30.05	3193	3285	8418	308	98.00
946692104	09:16:17.000	3	535.000000	0.035497	0.000000	0.039994	0.032996	1.753000	5.865000	4.870000	49.744214	15.339802	18	230/3/94bb/8b7f	57.00	23.125	96346	423.0	26.36	37.6	30.05	3194	3285	8418	306	98.00
946692114	09:16:27.000	3	534.100000	0.041670	0.000000	-0.059992	-0.022105	1.753000	5.865000	4.870000	49.744212	15.339798	20	230/3/94bb/8b7f	58.00	23.125	96340	423.5	26.36	37.6	30.05	3195	3285	8418	304	98.00
946692124	09:16:37.000	3	534.100000	0.007717	0.000000	0.050178	-0.025245	1.753000	6.612000	4.870000	49.744213	15.339800	19	230/3/94bb/8b7f	58.00	23.188	96348	422.8	26.36	37.6	30.15	3196	3285	8418	302	98.00
946692134	09:16:47.000	3	533.000000	0.045271	0.000000	-0.116918	-0.087046	1.753000	6.153000	4.870000	49.744208	15.339792	17	230/3/94bb/8b7f	58.00	23.188	96342	423.3	26.36	37.6	30.15	3197	3285	8420	300	98.00
946692144	09:16:57.000	3	533.100000	0.029838	0.000000	-0.019993	-0.038533	1.753000	5.865000	4.870000	49.744209	15.339793	17	230/3/94bb/8b7f	57.00	23.250	96344	423.2	26.36	37.6	30.15	3198	3285	8420	298	98.00
946692154	09:17:07.000	3	533.700000	0.055560	0.000000	0.050044	0.072403	1.753000	5.865000	4.870000	49.744217	15.339792	18	230/3/94bb/8b7f	58.00	23.250	96346	423.0	26.36	37.6	30.25	3198	3285	8420	296	98.00
946692164	09:17:17.000	3	533.300000	0.016977	0.000000	0.000000	0.016852	1.753000	5.865000	4.870000	49.744219	15.339792	17	230/3/94bb/8b7f	58.00	23.312	96350	422.6	26.36	37.6	30.25	3199	3285	8420	294	98.00
946692174	09:17:27.000	3	533.700000	0.031381	0.000000	0.039961	0.009148	1.753000	5.808000	4.870000	49.744219	15.339792	17	230/3/94bb/8b81	58.00	23.312	96348	422.9	26.36	37.6	30.25	3200	3285	8420	291	98.00
946692184	09:17:37.000	3	533.300000	0.027266	0.000000	-0.050451	-0.002482	1.753000	6.325000	4.870000	49.744220	15.339791	18	230/3/94bb/8b81	58.00	23.312	96348	422.8	26.36	37.6	30.35	3201	3285	8420	289	98.00
946692194	09:17:47.000	3	533.500000	0.019034	0.000000	0.050076	-0.014491	1.753000	5.808000	4.870000	49.744220	15.339794	21	230/3/94bb/8b7f	58.00	23.312	96348	422.8	26.36	37.6	30.35	3202	3285	8420	287	98.00
946692204	09:17:57.000	3	534.300000	0.006688	0.000000	0.099995	0.047180	1.753000	6.095000	4.870000	49.744219	15.339799	21	230/3/94bb/8b7f	58.00	23.375	96344	423.2	26.36	37.6	30.45	3202	3285	8420	285	98.00
946692214	09:18:07.000	3	535.300000	0.039612	0.000000	0.159872	0.052196	1.753000	5.808000	4.870000	49.744217	15.339800	19	230/3/94bb/8b7f	58.00	23.375	96346	423.0	26.36	37.6	30.45	3203	3285	8420	283	98.00
946692225	09:18:17.000	3	536.100000	0.034982	0.000000	0.183427	0.162123	1.753000	6.095000	4.870000	49.744208	15.339798	18	230/3/94bb/8b7f	58.00	23.438	96348	422.8	26.36	37.6	30.45	3204	3285	8420	281	98.00
946692235	09:18:27.000	3	535.800000	0.017491	0.000000	-0.016900	0.010751	1.753000	6.095000	4.870000	49.744211	15.339795	17	230/3/94bb/8b7f	58.00	23.438	96346	423.0	26.36	37.6	30.55	3205	3285	8420	279	98.00
946692245	09:18:37.000	3	535.300000	0.080768	0.000000	-0.033341	-0.055266	1.753000	5.808000	4.870000	49.744209	15.339797	21	230/3/94bb/8b7f	58.00	23.438	96344	423.2	26.36	37.6	30.55	3205	3285	8420	277	98.00
946692255	09:18:47.000	3	535.100000	0.022636	0.000000	-0.019994	-0.026430	1.753000	5.808000	4.870000	49.744211	15.339794	19	230/3/94bb/8b7f	58.00	23.438	96340	423.5	26.36	37.6	30.55	3206	3285	8422	275	98.00
946692265	09:18:57.000	3	535.800000	0.022121	0.000000	0.100075	0.057427	1.753000	5.750000	4.870000	49.744207	15.339804	16	230/3/94bb/8b7f	58.00	23.500	96338	423.7	26.36	37.6	30.65	3207	3285	8422	273	98.00
946692275	09:19:07.000	3	536.000000	0.002572	0.000000	0.033344	0.031815	1.753000	5.750000	4.870000	49.744208	15.339802	17	230/3/94bb/8b7f	58.00	23.500	96344	423.1	26.36	37.6	30.65	3208	3285	8422	271	98.00
946692285	09:19:17.000	3	535.900000	0.006173	0.000000	-0.019997	0.023352	1.753000	5.750000	4.870000	49.744211	15.339799	18	230/3/94bb/8b81	58.00	23.562	96342	423.4	26.36	37.6	30.65	3208	3285	8422	269	98.00
946692295	09:19:27.000	3	536.000000	0.022121	0.000000	0.000000	-0.026123	1.753000	5.750000	4.870000	49.744211	15.339801	21	230/3/94bb/8b81	58.00	23.562	96346	423.0	27.06	37.6	30.75	3209	3285	8422	267	98.00
946692305	09:19:37.000	3	535.900000	0.002572	0.000000	-0.016692	-0.016032	1.753000	6.210000	4.870000	49.744208	15.339800	18	230/3/94bb/8b7f	58.00	23.562	96342	423.4	27.06	37.6	30.75	3210	3285	8422	265	98.00
946692315	09:19:47.000	3	536.300000	0.015948	0.000000	0.019994	0.062443	1.753000	5.750000	4.870000	49.744203	15.339799	15	230/3/94bb/8b7f	58.00	23.625	96344	423.2	27.06	37.6	30.75	3211	3285	8422	263	98.00
946692325	09:19:57.000	3	535.200000	0.004630	0.000000	-0.039997	-0.091750	1.753000	5.750000	4.870000	49.744203	15.339803	20	230/3/94bb/8b7f	58.00	23.625	96340	423.6	27.06	37.6	30.85	3211	3285	8422	261	98.00
946692335	09:20:07.000	3	534.800000	0.043728	0.000000	-0.019971	-0.074137	1.753000	5.750000	4.870000	49.744200	15.339805	19	230/3/94bb/8b81	58.00	23.625	96340	423.6	27.06	37.6	30.85	3212	3285	8422	259	98.00
946692345	09:20:17.000	3	535.900000	0.009774	0.000000	0.116809	0.062531	1.753000	5.750000	4.870000	49.744208	15.339801	17	230/3/94bb/8b81	58.00	23.688	96340	423.5	27.06	37.6	30.85	3213	3285	8422	257	98.00
946692355	09:20:27.000	3	535.900000	0.020063	0.000000	0.059988	0.069380	1.753000	5.692000	4.870000	49.744210	15.339794	20	230/3/94bb/8b7f	58.00	23.688	96340	423.5	27.06	37.6	30.95	3213	3285	8422	255	98.00
946692365	09:20:37.000	3	535.500000	0.012861	0.000000	-0.033355	-0.030911	1.753000	6.038000	4.870000	49.744211	15.339788	17	230/3/94bb/8b7f	58.00	23.688	96342	423.4	27.06	37.6	30.95	3214	3285	8422	254	98.00
946692375	09:20:47.000	3	535.800000	0.003087	0.000000	0.033426	0.005612	1.753000	5.980000	4.870000	49.744212	15.339788	21	230/3/94bb/8b7f	58.00	23.750	96346	423.0	27.06	37.6	31.05	3215	3285	8424	252	98.00
946692385	09:20:57.000	3	536.000000	0.010289	0.000000	0.000000	0.032442	1.753000	5.980000	4.870000	49.744214	15.339788	18	230/3/94bb/8b7f	59.00	23.750	96346	423.0	27.06	37.6	31.05	3216	3285	8424	250	98.00
946692395	09:21:07.000	3	535.800000	0.012861	0.000000	0.019976	-0.023904	1.753000	5.692000	4.870000	49.744219	15.339785	17	230/3/94bb/8b7f	58.00	23.750	96340	423.5	27.06	37.6	31.05	3216	3285	8424	248	98.00
946692405	09:21:17.000	3	535.100000	0.046300	0.000000	-0.066655	-0.041783	1.753000	5.692000	4.870000	49.744221	15.339783	17	230/3/94bb/8b7f	58.00	23.812	96354	422.3	27.06	37.6	31.05	3217	3285	8422	246	98.00
946692415	09:21:27.000	3	535.800000	0.004116	0.000000	0.049958	-0.015394	1.753000	5.692000	4.870000	49.744220	15.339795	17	230/3/94bb/8b7f	59.00	23.812	96350	422.7	27.06	37.6	31.15	3218	3285	8424	244	98.00
946692425	09:21:37.000	3	535.200000	0.008746	0.000000	-0.066643	0.029585	1.753000	6.900000	4.870000	49.744217	15.339792	18	230/3/94bb/8b7f	58.00	23.812	96350	422.6	27.06	37.6	31.15	3218	3285	8424	242	98.00
946692435	09:21:47.000	3	535.000000	0.024179	0.000000	-0.016673	-0.022397	1.753000	5.692000	4.870000	49.744219	15.339788	21	230/3/94bb/8b7f	59.00	23.875	96350	422.6	27.06	37.6	31.15	3219	3285	8424	240	98.00
946692445	09:21:57.000	3	535.100000	0.043213	0.000000	0.083388	0.023164	1.753000	5.980000	4.870000	49.744218	15.339789	18	230/3/94bb/8b7f	58.00	23.875	96350	422.7	27.06	37.6	31.25	3220	3285	8422	238	99.00
946692455	09:22:07.000	3	534.100000	0.008231	0.000000	-0.116673	-0.068496	1.753000	5.635000	4.870000	49.744216	15.339786	17	230/3/94bb/8b7f	59.00	23.875	96348	422.8	27.06	37.6	31.25	3220	3285	8424	237	99.00
946692465	09:22:17.000	3	533.700000	0.009774	0.000000	-0.033322	-0.056527	1.753000	5.635000	4.870000	49.744220	15.339783	18	230/3/94bb/8b7f	58.00	23.938	96350	422.6	27.06	37.6	31.25	3221	3285	8424	235	99.00
946692475	09:22:27.000	3	533.600000	0.027780	0.000000	-0.016675	-0.034696	1.753000	5.635000	4.870000	49.744220	15.339783	17	230/3/94bb/8b7f	59.00	23.938	96352	422.5	27.06	37.6	31.35	3221	3285	8424	233	99.00
946692485	09:22:37.000	3	533.700000	0.004630	0.000000	0.000000	0.003687	1.753000	6.842000	4.870000	49.744220	15.339787	18	230/3/94bb/8b7f	58.00	24.000	96348	422.8	27.06	37.6	31.35	3222	3285	8424	231	99.00
946692495	09:22:47.000	3	533.100000	0.031896	0.000000	-0.079935	-0.025290	1.753000	5.980000	4.870000	49.744216	15.339794	20	230/3/94bb/8b81	59.00	24.000	96354	422.3	27.06	37.6	31.35	3223	3285	8424	229	99.00
946692505	09:22:57.000	3	533.200000	0.021607	0.000000	-0.033355	-0.042953	1.753000	5.980000	4.870000	49.744213	15.339793	17	230/3/94bb/8b81	59.00	24.000	96354	422.3	27.06	37.6	31.45	3223	3285	8424	227	99.00
946692515	09:23:07.000	3	533.600000	0.006173	0.000000	0.050049	0.035624	1.753000	5.520000	4.870000	49.744214	15.339797	17	230/3/94bb/8b7f	58.00	24.062	96354	422.3	27.06	37.6	31.45	3224	3285	8424	226	99.00
946692525	09:23:17.000	3	533.800000	0.071508	0.000000	0.000000	0.012318	1.753000	6.785000	4.870000	49.744216	15.339799	15	230/3/94bb/8b7f	59.00	24.062	96354	422.3	27.06	37.6	31.45	3225	3285	8424	224	99.00
946692535	09:23:27.000	3	535.000000	0.007717	0.000000	0.150133	0.102297	1.753000	5.405000	4.870000	49.744222	15.339802	20	230/3/94bb/8b7f	58.00	24.125	96352	422.5	27.06	37.6	31.55	3225	3285	8424	222	99.00
946692545	09:23:37.000	3	534.200000	0.011318	0.000000	-0.099988	-0.002736	1.753000	5.405000	4.870000	49.744217	15.339792	15	230/3/94bb/8b7f	59.00	24.125	96348	422.8	27.06	37.6	31.55	3226	3285	8424	221	99.00
946692555	09:23:47.000	3	534.100000	0.011832	0.000000	0.000000	-0.072542	1.753000	5.577000	4.870000	49.744221	15.339791	18	230/3/94bb/8b7f	58.00	24.125	96348	422.8	27.06	37.6	31.55	3226	3285	8424	219	99.00
946692565	09:23:57.000	3	534.900000	0.004630	0.000000	0.083381	0.065112	1.753000	5.577000	4.870000	49.744217	15.339796	17	230/3/94bb/8b7f	59.00	24.125	96354	422.3	27.06	37.6	31.55	3227	3285	8424	217	99.00
946692575	09:24:07.000	3	535.300000	0.007202	0.000000	0.066650	0.070263	1.753000	6.153000	4.870000	49.744217	15.339798	16	230/3/94bb/8b81	59.00	24.188	96354	422.3	27.06	37.6	31.65	3228	3285	8424	215	99.00
946692585	09:24:17.000	3	535.100000	0.013376	0.000000	-0.059951	-0.030505	1.753000	5.980000	4.870000	49.744212	15.339798	17	230/3/94bb/8b81	59.00	24.188	96350	422.7	27.06	37.6	31.65	3228	3285	8426	214	99.00
946692595	09:24:27.000	3	534.300000	0.007202	0.000000	-0.083378	-0.038136	1.753000	5.577000	4.870000	49.744209	15.339799	16	230/3/94bb/8b81	59.00	24.250	96350	422.6	27.06	37.6	31.65	3229	3285	8426	212	99.00
946692605	09:24:37.000	3	534.800000	0.009774	0.000000	0.083484	-0.046109	1.753000	5.980000	4.870000	49.744208	15.339802	17	230/3/94bb/8b81	59.00	24.250	96350	422.6	27.75	37.6	31.75	3229	3285	8426	210	99.00
946692615	09:24:47.000	3	535.900000	0.027780	0.000000	0.149923	0.111002	1.753000	5.980000	4.870000	49.744213	15.339802	14	230/3/94bb/8b81	59.00	24.250	96352	422.4	27.75	37.6	31.75	3230	3285	8426	208	99.00
946692625	09:24:57.000	3	536.300000	0.010803	0.000000	0.000000	0.045056	1.753000	5.980000	4.870000	49.744215	15.339794	19	230/3/94bb/8b7f	59.00	24.250	96352	422.5	27.75	37.6	31.75	3230	3285	8426	207	99.00
946692635	09:25:07.000	3	536.400000	0.029838	0.000000	-0.019999	0.024317	1.753000	6.670000	4.870000	49.744218	15.339787	18	230/3/94bb/8b7f	59.00	24.312	96350	422.7	27.75	37.6	31.85	3231	3285	8426	205	99.00
946692645	09:25:17.000	3	535.400000	0.018006	0.000000	-0.119957	-0.061444	1.753000	6.670000	4.870000	49.744212	15.339788	16	230/3/94bb/8b7f	59.00	24.312	96354	422.3	27.75	37.6	31.85	3232	3285	8426	203	99.00
946692655	09:25:27.000	3	534.500000	0.012347	0.000000	-0.119971	-0.090091	7.011000	26.680000	19.460000	49.744209	15.339791	18	230/3/94bb/8b7f	59.00	24.312	96354	422.3	27.75	37.6	31.85	3232	3285	8426	202	99.00
946692665	09:25:37.000	3	534.100000	0.019549	0.000000	-0.066662	-0.048092	7.011000	23.920000	19.460000	49.744208	15.339798	18	230/3/94bb/8b7f	59.00	24.375	96352	422.4	27.75	37.6	31.85	3233	3285	8426	200	99.00
946692675	09:25:47.000	3	533.400000	0.056074	0.000000	-0.049970	-0.053532	7.011000	29.210000	19.460000	49.744205	15.339800	17	230/3/94bb/8b7f	59.00	24.375	96356	422.1	27.75	37.6	31.95	3233	3285	8426	199	99.00
946692685	09:25:57.000	3	533.900000	0.050930	0.000000	0.000000	-0.021989	7.011000	26.450000	19.460000	49.744208	15.339804	17	230/3/94bb/8b81	59.00	24.375	96350	422.6	27.75	37.6	31.95	3234	3285	8426	197	99.00
946692695	09:26:07.000	3	534.800000	0.007717	0.000000	0.083410	0.074538	7.011000	33.810000	19.460000	49.744212	15.339806	14	230/3/94bb/8b81	59.00	24.438	96356	422.1	27.75	37.6	31.95	3234	3285	8426	195	99.00
946692705	09:26:17.000	3	534.300000	0.008231	0.000000	-0.059996	-0.002103	7.011000	23.690000	19.460000	49.744207	15.339809	18	230/3/94bb/8b81	59.00	24.438	96358	422.0	27.75	37.6	32.05	3235	3285	8426	194	99.00
946692715	09:26:27.000	3	534.200000	0.010289	0.000000	-0.039921	-0.015862	7.011000	23.690000	19.460000	49.744207	15.339812	16	230/3/94bb/8b81	59.00	24.438	96354	422.3	27.75	37.6	32.05	3235	3285	8426	192	99.00
946692725	09:26:37.000	3	533.700000	0.036526	0.000000	-0.083334	-0.012342	7.011000	23.690000	19.460000	49.744210	15.339812	18	230/3/94bb/8b7f	59.00	24.500	96360	421.8	27.75	37.6	32.05	3236	3285	8426	190	99.00
946692735	09:26:47.000	3	533.500000	0.076138	0.000000	-0.083444	-0.074775	7.011000	23.690000	19.460000	49.744207	15.339818	18	230/3/94bb/8b7f	59.00	24.500	96356	422.1	27.75	37.6	32.05	3236	3285	8426	189	99.00
946692745	09:26:57.000	3	533.900000	0.014919	0.000000	0.039988	0.026034	7.011000	23.690000	19.460000	49.744210	15.339815	16	230/3/94bb/8b7f	59.00	24.500	96356	422.1	27.75	37.6	32.15	3237	3285	8426	187	99.00
946692755	09:27:07.000	3	533.600000	0.007202	0.000000	0.019983	0.025263	7.011000	23.690000	19.460000	49.744215	15.339814	17	230/3/94bb/8b7f	59.00	24.562	96356	422.1	27.75	37.6	32.15	3237	3285	8426	186	99.00
946692765	09:27:17.000	3	532.500000	0.022636	0.000000	-0.083379	-0.085497	7.011000	23.690000	19.460000	49.744214	15.339813	19	230/3/94bb/8b7f	59.00	24.562	96354	422.3	27.75	37.6	32.15	3238	3285	8428	184	99.00
946692775	09:27:27.000	3	531.900000	0.017491	0.000000	-0.050002	-0.066692	7.011000	23.690000	19.460000	49.744209	15.339811	16	230/3/94bb/8b7f	59.00	24.562	96354	422.3	27.75	37.6	32.15	3238	3285	8428	183	99.00
946692785	09:27:37.000	3	532.300000	0.007717	0.000000	0.079995	-0.016823	7.011000	24.610000	19.460000	49.744209	15.339812	15	230/3/94bb/8b81	59.00	24.625	96360	421.8	27.75	37.6	32.25	3239	3285	8428	181	99.00
946692795	09:27:47.000	3	532.800000	0.004116	0.000000	0.019985	0.049803	7.011000	24.610000	19.460000	49.744211	15.339811	20	230/3/94bb/8b81	59.00	24.625	96352	422.5	27.75	37.6	32.25	3239	3285	8428	180	99.00
946692805	09:27:57.000	3	532.600000	0.006173	0.000000	0.033359	0.032321	7.011000	24.380000	19.460000	49.744208	15.339806	20	230/3/94bb/8b81	59.00	24.625	96354	422.3	27.75	37.6	32.25	3240	3285	8428	178	99.00
946692815	09:28:07.000	3	532.600000	0.010289	0.000000	0.000000	-0.009691	7.011000	23.690000	19.460000	49.744207	15.339804	17	230/3/94bb/8b81	60.00	24.688	96356	422.1	27.75	37.6	32.35	3240	3285	8426	177	99.00
946692825	09:28:17.000	3	533.200000	0.005144	0.000000	0.039981	0.024862	7.011000	24.380000	19.460000	49.744204	15.339809	19	230/3/94bb/8b81	59.00	24.688	96352	422.5	27.75	37.6	32.35	3241	3285	8428	175	99.00
946692835	09:28:27.000	3	533.500000	0.021607	0.000000	0.000000	0.035916	7.011000	32.200000	19.460000	49.744205	15.339811	15	230/3/94bb/8b81	59.00	24.688	96358	422.0	27.75	37.6	32.35	3241	3285	8428	174	99.00
946692845	09:28:37.000	3	533.600000	0.010803	0.000000	0.000000	0.032847	7.011000	23.690000	19.460000	49.744210	15.339814	17	230/3/94bb/8b7f	59.00	24.688	96352	422.5	27.75	37.6	32.35	3242	3285	8428	173	99.00
946692855	09:28:47.000	3	533.300000	0.014404	0.000000	0.000000	-0.031204	7.011000	23.690000	19.460000	49.744212	15.339810	19	230/3/94bb/8b7f	59.00	24.750	96354	422.3	27.75	37.6	32.45	3242	3285	8430	172	99.00
946692865	09:28:57.000	3	533.500000	0.010803	0.000000	0.039987	0.024900	7.011000	23.690000	19.460000	49.744211	15.339808	17	230/3/94bb/8b7f	60.00	24.750	96356	422.2	27.75	37.6	32.45	3243	3285	8428	170	99.00
946692875	09:29:07.000	3	533.200000	0.014919	0.000000	-0.050025	-0.025463	7.011000	24.380000	19.460000	49.744215	15.339812	20	230/3/94bb/8b7f	60.00	24.750	96352	422.4	27.75	37.6	32.45	3243	3285	8430	169	99.00
946692885	09:29:17.000	3	533.000000	0.008746	0.000000	-0.033332	-0.020140	7.011000	24.380000	19.460000	49.744215	15.339812	18	230/3/94bb/8b7f	59.00	24.750	96348	422.8	27.75	37.6	32.45	3244	3285	8430	167	99.00
946692895	09:29:27.000	3	532.800000	0.026751	0.000000	-0.079918	-0.042019	7.011000	23.460000	19.460000	49.744214	15.339814	16	230/3/94bb/8b7f	60.00	24.812	96350	422.6	27.75	37.6	32.55	3244	3285	8430	166	99.00
946692905	09:29:37.000	3	532.600000	0.039612	0.000000	-0.016682	-0.007160	7.011000	27.140000	19.460000	49.744216	15.339814	16	230/3/94bb/8b7f	60.00	24.812	96350	422.7	27.75	37.6	32.55	3245	3285	8430	165	99.00
946692915	09:29:47.000	3	533.000000	0.004630	0.000000	0.019990	0.029491	7.011000	23.460000	19.460000	49.744217	15.339812	17	230/3/94bb/8b7f	60.00	24.812	96348	422.8	27.75	37.6	32.55	3245	3285	8430	163	99.00
946692925	09:29:57.000	3	533.300000	0.051444	0.000000	0.050026	0.040708	7.011000	23.460000	19.460000	49.744216	15.339810	16	230/3/94bb/8b7f	60.00	24.812	96348	422.8	27.75	37.6	32.65	3246	3285	8430	162	99.00
946692935	09:30:07.000	3	532.500000	0.062762	0.000000	-0.079935	-0.043825	7.011000	23.460000	19.460000	49.744208	15.339811	16	230/3/94bb/8b81	60.00	24.875	96352	422.4	28.45	37.6	32.65	3246	3285	8430	160	99.00
946692945	09:30:17.000	3	531.300000	0.034468	0.000000	-0.119731	-0.095385	7.011000	25.070000	19.460000	49.744202	15.339814	12	230/3/94bb/8b81	60.00	24.875	96352	422.5	28.45	37.6	32.65	3246	3285	8428	159	99.00
946692955	09:30:27.000	3	531.600000	0.003601	0.000000	0.016670	-0.060069	7.011000	23.460000	19.460000	49.744202	15.339812	18	230/3/94bb/8b7f	60.00	24.938	96348	422.9	28.45	37.6	32.65	3247	3285	8430	158	99.00
946692965	09:30:37.000	3	533.100000	0.012861	0.000000	0.200048	0.126778	7.011000	23.460000	19.460000	49.744208	15.339813	18	230/3/94bb/8b7f	60.00	24.938	96350	422.6	28.45	37.6	32.65	3247	3285	8430	156	99.00
946692975	09:30:47.000	3	533.500000	0.044757	0.000000	0.039971	0.065508	7.011000	23.460000	19.460000	49.744206	15.339815	20	230/3/94bb/8b7f	60.00	24.938	96350	422.7	28.45	37.6	32.75	3248	3285	8430	155	99.00
946692985	09:30:57.000	3	533.600000	0.006688	0.000000	0.016579	0.029584	7.011000	23.460000	19.460000	49.744205	15.339819	18	230/3/94bb/8b7f	60.00	24.938	96348	422.8	28.45	37.6	32.75	3248	3285	8430	154	99.00
946692995	09:31:07.000	3	533.100000	0.068421	0.000000	-0.016670	-0.017262	7.011000	23.460000	19.460000	49.744202	15.339826	18	230/3/94bb/8b7f	60.00	25.000	96352	422.5	28.45	37.6	32.75	3249	3285	8430	152	99.00
946693005	09:31:17.000	3	533.600000	0.028809	0.000000	-0.016666	-0.016739	7.011000	23.460000	19.460000	49.744203	15.339827	21	230/3/94bb/8b7f	60.00	25.000	96346	423.0	28.45	37.6	32.75	3249	3285	8430	151	99.00
946693015	09:31:27.000	3	533.300000	0.005659	0.000000	0.000000	0.022917	7.011000	24.380000	19.460000	49.744207	15.339825	19	230/3/94bb/8b7f	60.00	25.000	96350	422.7	28.45	37.6	32.85	3248	3285	8300	-144	99.00
946693025	09:31:37.000	3	533.600000	0.034468	0.000000	0.066632	-0.033402	7.011000	24.380000	19.460000	49.744211	15.339828	20	230/3/94bb/8b7f	60.00	25.000	96342	423.3	28.45	37.6	32.85	3246	3285	8292	-301	99.00
946693035	09:31:47.000	3	534.300000	0.015433	0.000000	0.079937	0.064018	7.011000	23.230000	19.460000	49.744215	15.339821	19	230/3/94bb/8b7f	60.00	25.062	96352	422.4	28.45	37.6	32.85	3245	3285	8288	-381	99.00
946693045	09:31:57.000	3	534.200000	0.029838	0.000000	0.019984	0.035965	7.011000	24.380000	19.460000	49.744210	15.339820	20	230/3/94bb/8b7f	60.00	25.062	96344	423.1	28.45	37.6	32.85	3244	3285	8282	-420	99.00
946693055	09:32:07.000	3	533.500000	0.002572	0.000000	-0.116826	-0.074514	7.011000	23.230000	19.460000	49.744204	15.339824	20	230/3/94bb/8b7f	60.00	25.125	96350	422.7	28.45	37.6	32.95	3243	3285	8276	-450	99.00
946693065	09:32:17.000	3	533.800000	0.009774	0.000000	0.039967	0.004765	7.011000	23.230000	19.460000	49.744206	15.339825	20	230/3/94bb/8b7f	60.00	25.125	96346	423.0	28.45	37.6	32.95	3241	3285	8274	-470	99.00
946693075	09:32:27.000	3	533.500000	0.016462	0.000000	-0.016395	0.009269	7.011000	25.070000	19.460000	49.744212	15.339825	20	230/3/94bb/8b7f	60.00	25.125	96344	423.2	28.45	37.6	32.95	3240	3285	8272	-465	99.00
946693085	09:32:37.000	3	533.400000	0.019549	0.000000	-0.016673	-0.033364	7.011000	23.230000	19.460000	49.744214	15.339823	16	230/3/94bb/8b7f	60.00	25.188	96346	423.0	28.45	37.6	32.95	3239	3285	8264	-470	99.00
946693095	09:32:47.000	3	533.200000	0.020578	0.000000	0.033333	0.013868	7.011000	23.230000	19.460000	49.744214	15.339815	19	230/3/94bb/8b7f	60.00	25.188	96346	423.0	28.45	37.6	32.95	3237	3285	8268	-466	99.00
946693105	09:32:57.000	3	533.200000	0.008231	0.000000	0.000000	-0.016436	7.011000	23.230000	19.460000	49.744216	15.339815	16	230/3/94bb/8b7f	60.00	25.188	96346	423.0	28.45	37.6	32.95	3236	3285	8264	-464	99.00
946693115	09:33:07.000	3	533.600000	0.014919	0.000000	0.049970	0.007496	7.011000	24.150000	19.460000	49.744213	15.339814	17	230/3/94bb/8b7f	60.00	25.188	96344	423.2	28.45	37.6	33.05	3235	3285	8264	-463	99.00
946693125	09:33:17.000	3	534.100000	0.006173	0.000000	0.033344	0.033977	7.011000	24.150000	19.460000	49.744215	15.339811	17	230/3/94bb/8b7f	60.00	25.250	96346	423.0	28.45	37.6	33.05	3234	3285	8260	-462	99.00
946693135	09:33:27.000	3	534.800000	0.037040	0.000000	0.100045	0.090085	7.011000	21.620000	19.460000	49.744217	15.339816	20	230/3/94bb/8b7f	60.00	25.250	96346	423.0	28.45	37.6	33.05	3232	3285	8260	-462	99.00
