# Epoch	Time	Altitude[m]
1489832139	10:15:39.00	15632.5
1489832140	10:15:40.00	15642.5
1489832141	10:15:41.00	15653.0
1489832142	10:15:42.00	15665.3
1489832143	10:15:43.00	15680.5
1489832144	10:15:44.00	15688.5
1489832145	10:15:45.00	15692.7
1489832146	10:15:46.00	15699.2
1489832147	10:15:47.00	15708.9
1489832148	10:15:48.00	15718.4
1489832149	10:15:49.00	15726.0
1489832150	10:15:50.00	15729.5
1489832151	10:15:51.00	15738.6
1489832152	10:15:52.00	15752.6
1489832153	10:15:53.00	15761.5
1489832154	10:15:54.00	15765.7
1489832155	10:15:55.00	15768.8
1489832156	10:15:56.00	15778.6
1489832157	10:15:57.00	15780.6
1489832158	10:15:58.00	15780.0
1489832159	10:15:59.00	15775.5
1489832160	10:16:00.00	15775.4
1489832161	10:16:01.00	15776.9
1489832162	10:16:02.00	15783.6
1489832163	10:16:03.00	15787.1
1489832164	10:16:04.00	15796.4
1489832165	10:16:05.00	15801.1
1489832166	10:16:06.00	15804.1
1489832167	10:16:07.00	15807.1
1489832168	10:16:08.00	15812.4
1489832169	10:16:09.00	15821.5
1489832170	10:16:10.00	15829.2
1489832171	10:16:11.00	15836.9
1489832172	10:16:12.00	15840.6
1489832173	10:16:13.00	15849.6
1489832174	10:16:14.00	15858.1
1489832175	10:16:15.00	15869.2
1489832176	10:16:16.00	15879.1
1489832177	10:16:17.00	15887.9
1489832178	10:16:18.00	15898.2
1489832179	10:16:19.00	15910.0
1489832180	10:16:20.00	15917.5
1489832181	10:16:21.00	15920.5
1489832182	10:16:22.00	15921.1
1489832183	10:16:23.00	15926.1
1489832184	10:16:24.00	15932.0
1489832185	10:16:25.00	15938.1
1489832186	10:16:26.00	15951.3
1489832187	10:16:27.00	15964.4
1489832188	10:16:28.00	15975.8
1489832189	10:16:29.00	15985.2
1489832190	10:16:30.00	15993.1
1489832191	10:16:31.00	16000.0
1489832192	10:16:32.00	16008.4
1489832193	10:16:33.00	16017.4
1489832194	10:16:34.00	16025.8
1489832195	10:16:35.00	16031.0
1489832196	10:16:36.00	16030.2
1489832197	10:16:37.00	16034.3
1489832198	10:16:38.00	16038.7
1489832199	10:16:39.00	16043.2
1489832200	10:16:40.00	16049.6
1489832201	10:16:41.00	16056.2
1489832202	10:16:42.00	16054.0
1489832203	10:16:43.00	16055.5
1489832204	10:16:44.00	16060.1
1489832205	10:16:45.00	16064.0
1489832206	10:16:46.00	16085.3
1489832207	10:16:47.00	16098.6
1489832208	10:16:48.00	16112.6
1489832209	10:16:49.00	16122.4
1489832210	10:16:50.00	16139.1
1489832211	10:16:51.00	16149.1
1489832212	10:16:52.00	16153.1
1489832213	10:16:53.00	16154.3
1489832214	10:16:54.00	16160.1
1489832215	10:16:55.00	16176.3
1489832216	10:16:56.00	16191.4
1489832217	10:16:57.00	16198.7
1489832218	10:16:58.00	16205.2
1489832219	10:16:59.00	16209.4
1489832220	10:17:00.00	16217.5
1489832221	10:17:01.00	16226.6
1489832222	10:17:02.00	16233.0
1489832223	10:17:03.00	16234.0
1489832224	10:17:04.00	16235.6
1489832225	10:17:05.00	16237.9
1489832226	10:17:06.00	16243.8
1489832227	10:17:07.00	16251.6
1489832228	10:17:08.00	16260.6
1489832229	10:17:09.00	16271.1
1489832230	10:17:10.00	16283.4
1489832231	10:17:11.00	16292.4
1489832232	10:17:12.00	16299.3
1489832233	10:17:13.00	16308.6
1489832234	10:17:14.00	16317.7
1489832235	10:17:15.00	16326.3
1489832236	10:17:16.00	16333.8
1489832237	10:17:17.00	16342.5
1489832238	10:17:18.00	16351.9
1489832239	10:17:19.00	16362.3
1489832240	10:17:20.00	16369.7
1489832241	10:17:21.00	16380.2
1489832242	10:17:22.00	16391.2
1489832243	10:17:23.00	16400.4
1489832244	10:17:24.00	16405.6
1489832245	10:17:25.00	16413.1
1489832246	10:17:26.00	16423.6
1489832247	10:17:27.00	16433.3
1489832248	10:17:28.00	16438.7
1489832249	10:17:29.00	16446.3
1489832250	10:17:30.00	16456.7
1489832251	10:17:31.00	16468.0
1489832252	10:17:32.00	16476.9
1489832253	10:17:33.00	16484.4
1489832254	10:17:34.00	16490.4
1489832255	10:17:35.00	16496.0
1489832256	10:17:36.00	16503.9
1489832257	10:17:37.00	16511.4
1489832258	10:17:38.00	16519.5
1489832259	10:17:39.00	16525.0
1489832260	10:17:40.00	16531.5
1489832261	10:17:41.00	16536.5
1489832262	10:17:42.00	16541.4
1489832263	10:17:43.00	16546.1
1489832264	10:17:44.00	16549.5
1489832265	10:17:45.00	16556.5
1489832266	10:17:46.00	16565.6
1489832267	10:17:47.00	16575.7
1489832268	10:17:48.00	16580.1
1489832269	10:17:49.00	16584.5
1489832270	10:17:50.00	16592.3
1489832271	10:17:51.00	16604.0
1489832272	10:17:52.00	16612.3
1489832273	10:17:53.00	16616.7
1489832274	10:17:54.00	16624.9
1489832275	10:17:55.00	16636.9
1489832276	10:17:56.00	16646.5
1489832277	10:17:57.00	16653.5
1489832278	10:17:58.00	16660.0
1489832279	10:17:59.00	16668.0
1489832280	10:18:00.00	16676.9
1489832281	10:18:01.00	16683.3
1489832282	10:18:02.00	16689.5
1489832283	10:18:03.00	16697.0
1489832284	10:18:04.00	16705.7
1489832285	10:18:05.00	16710.4
1489832286	10:18:06.00	16716.1
1489832287	10:18:07.00	16722.3
1489832288	10:18:08.00	16730.6
1489832289	10:18:09.00	16737.9
1489832290	10:18:10.00	16741.6
1489832291	10:18:11.00	16753.6
1489832292	10:18:12.00	16763.3
1489832293	10:18:13.00	16770.0
1489832294	10:18:14.00	16776.4
1489832295	10:18:15.00	16783.9
1489832296	10:18:16.00	16797.5
1489832297	10:18:17.00	16807.1
1489832298	10:18:18.00	16814.4
1489832299	10:18:19.00	16820.2
1489832300	10:18:20.00	16829.3
1489832301	10:18:21.00	16839.8
1489832302	10:18:22.00	16848.9
1489832303	10:18:23.00	16853.2
1489832304	10:18:24.00	16860.4
1489832305	10:18:25.00	16871.0
1489832306	10:18:26.00	16881.5
1489832307	10:18:27.00	16887.4
1489832308	10:18:28.00	16893.8
1489832309	10:18:29.00	16900.7
1489832310	10:18:30.00	16908.3
1489832311	10:18:31.00	16912.8
1489832312	10:18:32.00	16910.8
1489832313	10:18:33.00	16913.6
1489832314	10:18:34.00	16920.3
1489832315	10:18:35.00	16929.5
1489832316	10:18:36.00	16933.7
1489832317	10:18:37.00	16940.2
1489832318	10:18:38.00	16949.0
1489832319	10:18:39.00	16955.8
1489832320	10:18:40.00	16960.0
1489832321	10:18:41.00	16963.2
1489832322	10:18:42.00	16969.4
1489832323	10:18:43.00	16977.8
1489832324	10:18:44.00	16983.4
1489832325	10:18:45.00	16991.3
1489832326	10:18:46.00	16994.2
1489832327	10:18:47.00	17002.5
1489832328	10:18:48.00	17011.5
1489832329	10:18:49.00	17020.4
1489832330	10:18:50.00	17029.2
1489832331	10:18:51.00	17039.2
1489832332	10:18:52.00	17049.1
1489832333	10:18:53.00	17058.0
1489832334	10:18:54.00	17066.1
1489832335	10:18:55.00	17073.4
1489832336	10:18:56.00	17082.2
1489832337	10:18:57.00	17088.9
1489832338	10:18:58.00	17096.4
1489832339	10:18:59.00	17104.0
1489832340	10:19:00.00	17113.1
1489832341	10:19:01.00	17121.0
1489832342	10:19:02.00	17128.0
1489832343	10:19:03.00	17139.1
1489832344	10:19:04.00	17149.8
1489832345	10:19:05.00	17156.5
1489832346	10:19:06.00	17165.0
1489832347	10:19:07.00	17171.0
1489832348	10:19:08.00	17176.3
1489832349	10:19:09.00	17183.8
1489832350	10:19:10.00	17195.2
1489832351	10:19:11.00	17203.6
1489832352	10:19:12.00	17210.3
1489832353	10:19:13.00	17215.2
1489832354	10:19:14.00	17221.4
1489832355	10:19:15.00	17229.6
1489832356	10:19:16.00	17237.3
1489832357	10:19:17.00	17241.5
1489832358	10:19:18.00	17245.0
1489832359	10:19:19.00	17252.7
1489832360	10:19:20.00	17261.9
1489832361	10:19:21.00	17268.7
1489832362	10:19:22.00	17273.1
1489832363	10:19:23.00	17280.5
1489832364	10:19:24.00	17290.7
1489832365	10:19:25.00	17301.6
1489832366	10:19:26.00	17307.9
1489832367	10:19:27.00	17313.9
1489832368	10:19:28.00	17323.4
1489832369	10:19:29.00	17332.9
1489832370	10:19:30.00	17341.5
1489832371	10:19:31.00	17345.2
1489832372	10:19:32.00	17354.6
1489832373	10:19:33.00	17371.8
1489832374	10:19:34.00	17383.6
1489832375	10:19:35.00	17388.9
1489832376	10:19:36.00	17388.7
1489832377	10:19:37.00	17390.6
1489832378	10:19:38.00	17395.8
1489832379	10:19:39.00	17406.4
1489832380	10:19:40.00	17413.1
1489832381	10:19:41.00	17422.4
1489832382	10:19:42.00	17432.0
1489832383	10:19:43.00	17440.2
1489832384	10:19:44.00	17447.6
1489832385	10:19:45.00	17452.7
1489832386	10:19:46.00	17458.5
1489832387	10:19:47.00	17469.6
1489832388	10:19:48.00	17477.6
1489832389	10:19:49.00	17484.7
1489832390	10:19:50.00	17489.9
1489832391	10:19:51.00	17500.6
1489832392	10:19:52.00	17514.1
1489832393	10:19:53.00	17524.4
1489832394	10:19:54.00	17521.5
1489832395	10:19:55.00	17522.6
1489832396	10:19:56.00	17531.7
1489832397	10:19:57.00	17532.9
1489832398	10:19:58.00	17540.2
1489832399	10:19:59.00	17547.7
1489832400	10:20:00.00	17557.6
1489832401	10:20:01.00	17567.1
1489832402	10:20:02.00	17573.9
1489832403	10:20:03.00	17580.8
1489832404	10:20:04.00	17588.5
1489832405	10:20:05.00	17599.3
1489832406	10:20:06.00	17607.4
1489832407	10:20:07.00	17613.7
1489832408	10:20:08.00	17613.2
1489832409	10:20:09.00	17594.6
1489832410	10:20:10.00	17599.7
1489832411	10:20:11.00	17612.2
1489832412	10:20:12.00	17620.4
1489832413	10:20:13.00	17626.8
1489832414	10:20:14.00	17640.4
1489832415	10:20:15.00	17638.6
1489832416	10:20:16.00	17631.8
1489832417	10:20:17.00	17625.1
1489832418	10:20:18.00	17614.4
1489832419	10:20:19.00	17597.9
1489832420	10:20:20.00	17580.7
1489832421	10:20:21.00	17565.1
1489832422	10:20:22.00	17540.8
1489832423	10:20:23.00	17510.4
1489832424	10:20:24.00	17483.8
1489832425	10:20:25.00	17494.7
1489832426	10:20:26.00	17513.7
1489832427	10:20:27.00	17529.3
1489832428	10:20:28.00	17538.5
1489832429	10:20:29.00	17546.6
1489832430	10:20:30.00	17554.1
1489832431	10:20:31.00	17562.1
1489832432	10:20:32.00	17570.9
1489832433	10:20:33.00	17575.3
1489832434	10:20:34.00	17576.3
1489832435	10:20:35.00	17577.5
1489832436	10:20:36.00	17582.7
1489832437	10:20:37.00	17598.6
1489832438	10:20:38.00	17614.5
1489832439	10:20:39.00	17626.3
1489832440	10:20:40.00	17633.2
1489832441	10:20:41.00	17646.7
1489832442	10:20:42.00	17659.5
1489832443	10:20:43.00	17676.5
1489832444	10:20:44.00	17693.9
1489832445	10:20:45.00	17701.6
1489832446	10:20:46.00	17705.8
1489832447	10:20:47.00	17709.7
1489832448	10:20:48.00	17707.1
1489832449	10:20:49.00	17704.0
1489832450	10:20:50.00	17708.7
1489832451	10:20:51.00	17717.0
1489832452	10:20:52.00	17743.6
1489832453	10:20:53.00	17770.9
1489832454	10:20:54.00	17795.6
1489832455	10:20:55.00	17815.7
1489832456	10:20:56.00	17818.7
1489832457	10:20:57.00	17825.1
1489832458	10:20:58.00	17833.3
1489832459	10:20:59.00	17840.2
1489832460	10:21:00.00	17847.6
1489832461	10:21:01.00	17853.5
1489832462	10:21:02.00	17860.8
1489832463	10:21:03.00	17869.9
1489832464	10:21:04.00	17879.8
1489832465	10:21:05.00	17911.7
1489832466	10:21:06.00	17935.5
1489832467	10:21:07.00	17958.8
1489832468	10:21:08.00	17983.6
1489832469	10:21:09.00	18008.3
1489832470	10:21:10.00	18019.8
1489832471	10:21:11.00	18029.8
1489832472	10:21:12.00	18045.5
1489832473	10:21:13.00	18061.7
1489832474	10:21:14.00	18068.0
1489832475	10:21:15.00	18075.2
1489832476	10:21:16.00	18082.8
1489832477	10:21:17.00	18090.6
1489832478	10:21:18.00	18098.5
1489832479	10:21:19.00	18119.4
1489832480	10:21:20.00	18138.3
1489832481	10:21:21.00	18152.1
1489832482	10:21:22.00	18164.9
1489832483	10:21:23.00	18175.7
1489832484	10:21:24.00	18187.8
1489832485	10:21:25.00	18200.4
1489832486	10:21:26.00	18212.8
1489832487	10:21:27.00	18224.4
1489832488	10:21:28.00	18233.9
1489832489	10:21:29.00	18241.1
1489832490	10:21:30.00	18249.6
1489832491	10:21:31.00	18258.5
1489832492	10:21:32.00	18265.3
1489832493	10:21:33.00	18269.0
1489832494	10:21:34.00	18276.6
1489832495	10:21:35.00	18286.7
1489832496	10:21:36.00	18297.7
1489832497	10:21:37.00	18306.4
1489832498	10:21:38.00	18313.7
1489832499	10:21:39.00	18321.1
1489832500	10:21:40.00	18331.5
1489832501	10:21:41.00	18340.4
1489832502	10:21:42.00	18348.9
1489832503	10:21:43.00	18356.8
1489832504	10:21:44.00	18363.2
1489832505	10:21:45.00	18371.3
1489832506	10:21:46.00	18381.5
1489832507	10:21:47.00	18390.0
1489832508	10:21:48.00	18393.7
1489832509	10:21:49.00	18398.7
1489832510	10:21:50.00	18405.6
1489832511	10:21:51.00	18412.5
1489832512	10:21:52.00	18420.5
1489832513	10:21:53.00	18427.9
1489832514	10:21:54.00	18434.1
1489832515	10:21:55.00	18440.7
1489832516	10:21:56.00	18446.9
1489832517	10:21:57.00	18455.5
1489832518	10:21:58.00	18463.6
1489832519	10:21:59.00	18469.7
1489832520	10:22:00.00	18478.1
1489832521	10:22:01.00	18487.0
1489832522	10:22:02.00	18494.7
1489832523	10:22:03.00	18505.2
1489832524	10:22:04.00	18511.4
1489832525	10:22:05.00	18518.3
1489832526	10:22:06.00	18526.7
1489832527	10:22:07.00	18535.5
1489832528	10:22:08.00	18543.3
1489832529	10:22:09.00	18549.9
1489832530	10:22:10.00	18558.2
1489832531	10:22:11.00	18565.9
1489832532	10:22:12.00	18572.0
1489832533	10:22:13.00	18578.6
1489832534	10:22:14.00	18586.2
1489832535	10:22:15.00	18596.6
1489832536	10:22:16.00	18602.8
1489832537	10:22:17.00	18610.2
1489832538	10:22:18.00	18618.4
1489832539	10:22:19.00	18624.2
1489832540	10:22:20.00	18631.9
1489832541	10:22:21.00	18639.6
1489832542	10:22:22.00	18646.9
1489832543	10:22:23.00	18654.6
1489832544	10:22:24.00	18661.4
1489832545	10:22:25.00	18667.8
1489832546	10:22:26.00	18670.8
1489832547	10:22:27.00	18675.3
1489832548	10:22:28.00	18680.1
1489832549	10:22:29.00	18688.0
1489832550	10:22:30.00	18697.9
1489832551	10:22:31.00	18709.3
1489832552	10:22:32.00	18717.2
1489832553	10:22:33.00	18723.5
1489832554	10:22:34.00	18730.0
1489832555	10:22:35.00	18740.1
1489832556	10:22:36.00	18748.0
1489832557	10:22:37.00	18751.6
1489832558	10:22:38.00	18761.3
1489832559	10:22:39.00	18771.1
1489832560	10:22:40.00	18784.2
1489832561	10:22:41.00	18792.3
1489832562	10:22:42.00	18798.9
1489832563	10:22:43.00	18804.7
1489832564	10:22:44.00	18817.0
1489832565	10:22:45.00	18826.5
1489832566	10:22:46.00	18831.3
1489832567	10:22:47.00	18836.6
1489832568	10:22:48.00	18844.9
1489832569	10:22:49.00	18853.4
1489832570	10:22:50.00	18863.0
1489832571	10:22:51.00	18870.6
1489832572	10:22:52.00	18874.2
1489832573	10:22:53.00	18878.7
1489832574	10:22:54.00	18885.2
1489832575	10:22:55.00	18895.5
1489832576	10:22:56.00	18902.1
1489832577	10:22:57.00	18909.7
1489832578	10:22:58.00	18917.9
1489832579	10:22:59.00	18927.3
1489832580	10:23:00.00	18935.6
1489832581	10:23:01.00	18943.6
1489832582	10:23:02.00	18952.4
1489832583	10:23:03.00	18962.6
1489832584	10:23:04.00	18978.0
1489832585	10:23:05.00	18987.1
1489832586	10:23:06.00	18995.0
1489832587	10:23:07.00	19001.5
1489832588	10:23:08.00	19011.7
1489832589	10:23:09.00	19019.0
1489832590	10:23:10.00	19021.7
1489832591	10:23:11.00	19014.3
1489832592	10:23:12.00	18996.3
1489832593	10:23:13.00	18979.7
1489832594	10:23:14.00	18973.2
1489832595	10:23:15.00	18954.0
1489832596	10:23:16.00	18959.0
1489832597	10:23:17.00	18975.7
1489832601	10:23:21.00	18977.8
1489832602	10:23:22.00	18982.4
1489832603	10:23:23.00	18992.2
1489832604	10:23:24.00	18991.0
1489832605	10:23:25.00	18999.5
1489832606	10:23:26.00	19012.7
1489832607	10:23:27.00	19028.8
1489832608	10:23:28.00	19046.1
1489832609	10:23:29.00	19055.3
1489832610	10:23:30.00	19060.7
1489832611	10:23:31.00	19066.3
1489832612	10:23:32.00	19068.8
1489832613	10:23:33.00	19098.4
1489832614	10:23:34.00	19119.8
1489832615	10:23:35.00	19136.7
1489832616	10:23:36.00	19153.0
1489832617	10:23:37.00	19166.5
1489832618	10:23:38.00	19178.2
1489832619	10:23:39.00	19187.1
1489832620	10:23:40.00	19195.9
1489832621	10:23:41.00	19207.6
1489832622	10:23:42.00	19223.3
1489832623	10:23:43.00	19240.7
1489832624	10:23:44.00	19255.3
1489832625	10:23:45.00	19266.3
1489832626	10:23:46.00	19276.7
1489832627	10:23:47.00	19291.0
1489832628	10:23:48.00	19302.0
1489832629	10:23:49.00	19309.2
1489832630	10:23:50.00	19313.0
1489832631	10:23:51.00	19318.8
1489832632	10:23:52.00	19327.8
1489832633	10:23:53.00	19334.7
1489832634	10:23:54.00	19342.0
1489832635	10:23:55.00	19351.9
1489832636	10:23:56.00	19360.9
1489832637	10:23:57.00	19368.0
1489832638	10:23:58.00	19375.2
1489832639	10:23:59.00	19382.7
1489832640	10:24:00.00	19392.4
1489832641	10:24:01.00	19403.2
1489832642	10:24:02.00	19412.7
1489832643	10:24:03.00	19416.2
1489832644	10:24:04.00	19430.5
1489832645	10:24:05.00	19448.2
1489832646	10:24:06.00	19457.8
1489832647	10:24:07.00	19470.0
1489832648	10:24:08.00	19474.6
1489832649	10:24:09.00	19480.5
1489832650	10:24:10.00	19489.6
1489832651	10:24:11.00	19499.4
1489832652	10:24:12.00	19507.0
1489832653	10:24:13.00	19517.1
1489832654	10:24:14.00	19526.5
1489832655	10:24:15.00	19536.3
1489832656	10:24:16.00	19544.1
1489832657	10:24:17.00	19551.7
1489832658	10:24:18.00	19557.6
1489832659	10:24:19.00	19566.3
1489832660	10:24:20.00	19577.2
1489832661	10:24:21.00	19587.3
1489832662	10:24:22.00	19592.2
1489832663	10:24:23.00	19601.4
1489832664	10:24:24.00	19609.8
1489832665	10:24:25.00	19618.6
1489832666	10:24:26.00	19626.7
1489832667	10:24:27.00	19631.6
1489832668	10:24:28.00	19637.9
1489832669	10:24:29.00	19645.9
1489832670	10:24:30.00	19654.6
1489832671	10:24:31.00	19658.3
1489832672	10:24:32.00	19666.6
1489832673	10:24:33.00	19674.7
1489832674	10:24:34.00	19683.0
1489832675	10:24:35.00	19698.6
1489832676	10:24:36.00	19710.4
1489832677	10:24:37.00	19721.4
1489832678	10:24:38.00	19731.6
1489832679	10:24:39.00	19737.5
1489832680	10:24:40.00	19746.0
1489832681	10:24:41.00	19751.3
1489832682	10:24:42.00	19758.2
1489832683	10:24:43.00	19767.5
1489832684	10:24:44.00	19776.0
1489832685	10:24:45.00	19780.4
1489832686	10:24:46.00	19784.8
1489832687	10:24:47.00	19786.4
1489832688	10:24:48.00	19795.5
1489832689	10:24:49.00	19803.0
1489832690	10:24:50.00	19812.7
1489832691	10:24:51.00	19819.1
1489832692	10:24:52.00	19827.1
1489832693	10:24:53.00	19834.8
1489832694	10:24:54.00	19841.6
1489832695	10:24:55.00	19846.9
1489832696	10:24:56.00	19851.9
1489832697	10:24:57.00	19858.6
1489832698	10:24:58.00	19863.9
1489832699	10:24:59.00	19868.6
1489832700	10:25:00.00	19872.8
1489832701	10:25:01.00	19876.9
1489832702	10:25:02.00	19884.9
1489832703	10:25:03.00	19887.3
1489832704	10:25:04.00	19890.5
1489832705	10:25:05.00	19901.6
1489832706	10:25:06.00	19906.8
1489832707	10:25:07.00	19914.0
1489832708	10:25:08.00	19915.3
1489832709	10:25:09.00	19922.5
1489832710	10:25:10.00	19929.0
1489832711	10:25:11.00	19936.4
1489832712	10:25:12.00	19943.7
1489832713	10:25:13.00	19948.0
1489832714	10:25:14.00	19956.6
1489832715	10:25:15.00	19965.6
1489832716	10:25:16.00	19974.2
1489832717	10:25:17.00	19981.9
1489832718	10:25:18.00	19992.3
1489832719	10:25:19.00	20003.5
1489832720	10:25:20.00	20012.5
1489832721	10:25:21.00	20017.5
1489832722	10:25:22.00	20024.5
1489832723	10:25:23.00	20033.4
1489832724	10:25:24.00	20039.9
1489832725	10:25:25.00	20041.9
1489832726	10:25:26.00	20044.1
1489832727	10:25:27.00	20047.4
1489832728	10:25:28.00	20043.9
1489832729	10:25:29.00	20050.9
1489832730	10:25:30.00	20057.8
1489832731	10:25:31.00	20066.0
1489832732	10:25:32.00	20077.7
1489832733	10:25:33.00	20081.8
1489832734	10:25:34.00	20088.9
1489832735	10:25:35.00	20096.6
1489832736	10:25:36.00	20104.7
1489832737	10:25:37.00	20112.9
1489832738	10:25:38.00	20119.3
1489832739	10:25:39.00	20132.1
1489832740	10:25:40.00	20142.7
1489832741	10:25:41.00	20151.7
1489832742	10:25:42.00	20158.2
1489832743	10:25:43.00	20169.5
1489832744	10:25:44.00	20180.3
1489832745	10:25:45.00	20188.8
1489832746	10:25:46.00	20197.3
1489832747	10:25:47.00	20205.6
1489832748	10:25:48.00	20214.3
1489832749	10:25:49.00	20223.1
1489832750	10:25:50.00	20229.0
1489832751	10:25:51.00	20235.4
1489832752	10:25:52.00	20240.8
1489832753	10:25:53.00	20252.9
1489832754	10:25:54.00	20263.6
1489832755	10:25:55.00	20269.3
1489832756	10:25:56.00	20273.9
1489832757	10:25:57.00	20281.1
1489832758	10:25:58.00	20288.8
1489832759	10:25:59.00	20294.8
1489832760	10:26:00.00	20299.2
1489832761	10:26:01.00	20305.9
1489832762	10:26:02.00	20314.3
1489832763	10:26:03.00	20322.4
1489832764	10:26:04.00	20332.0
1489832765	10:26:05.00	20341.0
1489832766	10:26:06.00	20345.5
1489832767	10:26:07.00	20352.7
1489832768	10:26:08.00	20354.0
1489832769	10:26:09.00	20360.4
1489832770	10:26:10.00	20370.0
1489832771	10:26:11.00	20382.8
1489832772	10:26:12.00	20391.5
1489832773	10:26:13.00	20399.6
1489832774	10:26:14.00	20403.6
1489832775	10:26:15.00	20410.8
1489832776	10:26:16.00	20418.1
1489832777	10:26:17.00	20423.9
1489832778	10:26:18.00	20428.1
1489832779	10:26:19.00	20435.2
1489832782	10:26:22.00	20450.2
1489832783	10:26:23.00	20452.6
1489832784	10:26:24.00	20453.0
1489832785	10:26:25.00	20453.8
1489832786	10:26:26.00	20452.9
1489832787	10:26:27.00	20461.5
1489832788	10:26:28.00	20469.9
1489832789	10:26:29.00	20480.7
1489832790	10:26:30.00	20488.6
1489832791	10:26:31.00	20497.8
1489832792	10:26:32.00	20508.4
1489832793	10:26:33.00	20520.6
1489832794	10:26:34.00	20528.7
1489832795	10:26:35.00	20542.3
1489832796	10:26:36.00	20551.7
1489832797	10:26:37.00	20560.8
1489832798	10:26:38.00	20570.8
1489832799	10:26:39.00	20580.9
1489832800	10:26:40.00	20591.2
1489832801	10:26:41.00	20601.9
1489832802	10:26:42.00	20611.1
1489832803	10:26:43.00	20618.5
1489832804	10:26:44.00	20629.7
1489832805	10:26:45.00	20636.5
1489832806	10:26:46.00	20647.4
1489832807	10:26:47.00	20657.0
1489832808	10:26:48.00	20665.9
1489832809	10:26:49.00	20669.5
1489832810	10:26:50.00	20676.5
1489832811	10:26:51.00	20685.0
1489832812	10:26:52.00	20691.5
1489832813	10:26:53.00	20695.6
1489832814	10:26:54.00	20703.0
1489832815	10:26:55.00	20709.2
1489832816	10:26:56.00	20711.7
1489832817	10:26:57.00	20709.9
1489832818	10:26:58.00	20712.7
1489832819	10:26:59.00	20719.5
1489832820	10:27:00.00	20725.5
1489832821	10:27:01.00	20740.5
1489832822	10:27:02.00	20747.5
1489832823	10:27:03.00	20756.0
1489832824	10:27:04.00	20762.4
1489832825	10:27:05.00	20770.7
1489832826	10:27:06.00	20778.9
1489832827	10:27:07.00	20787.1
1489832828	10:27:08.00	20800.4
1489832829	10:27:09.00	20811.6
1489832830	10:27:10.00	20821.8
1489832831	10:27:11.00	20830.7
1489832832	10:27:12.00	20839.5
1489832833	10:27:13.00	20847.7
1489832834	10:27:14.00	20855.7
1489832835	10:27:15.00	20864.1
1489832836	10:27:16.00	20874.7
1489832837	10:27:17.00	20884.1
1489832838	10:27:18.00	20894.3
1489832839	10:27:19.00	20902.5
1489832840	10:27:20.00	20911.4
1489832841	10:27:21.00	20920.3
1489832842	10:27:22.00	20931.1
1489832843	10:27:23.00	20943.6
1489832844	10:27:24.00	20953.2
1489832845	10:27:25.00	20961.4
1489832846	10:27:26.00	20970.6
1489832847	10:27:27.00	20980.9
1489832848	10:27:28.00	20991.8
1489832849	10:27:29.00	21000.0
1489832850	10:27:30.00	21010.2
1489832851	10:27:31.00	21020.3
1489832852	10:27:32.00	21026.1
1489832853	10:27:33.00	21033.3
1489832854	10:27:34.00	21042.5
1489832855	10:27:35.00	21050.8
1489832856	10:27:36.00	21053.3
1489832857	10:27:37.00	21054.4
1489832858	10:27:38.00	21056.0
1489832859	10:27:39.00	21063.9
1489832860	10:27:40.00	21074.3
1489832861	10:27:41.00	21082.5
1489832862	10:27:42.00	21089.2
1489832863	10:27:43.00	21094.3
1489832864	10:27:44.00	21096.8
1489832865	10:27:45.00	21102.0
1489832866	10:27:46.00	21107.8
1489832867	10:27:47.00	21108.0
1489832868	10:27:48.00	21115.6
1489832869	10:27:49.00	21124.5
1489832870	10:27:50.00	21132.4
1489832871	10:27:51.00	21139.2
1489832872	10:27:52.00	21148.8
1489832873	10:27:53.00	21147.1
1489832874	10:27:54.00	21144.2
1489832875	10:27:55.00	21140.2
1489832876	10:27:56.00	21146.2
1489832877	10:27:57.00	21153.9
1489832878	10:27:58.00	21166.2
1489832879	10:27:59.00	21173.2
1489832880	10:28:00.00	21180.5
1489832881	10:28:01.00	21192.3
1489832883	10:28:03.00	21189.6
1489832884	10:28:04.00	21194.1
1489832885	10:28:05.00	21201.2
1489832886	10:28:06.00	21213.1
1489832887	10:28:07.00	21214.1
1489832892	10:28:12.00	21224.3
1489832893	10:28:13.00	21229.0
1489832894	10:28:14.00	21237.0
1489832895	10:28:15.00	21245.7
1489832896	10:28:16.00	21251.8
1489832897	10:28:17.00	21261.7
1489832898	10:28:18.00	21267.2
1489832899	10:28:19.00	21274.1
1489832900	10:28:20.00	21294.7
1489832901	10:28:21.00	21308.3
1489832905	10:28:25.00	21346.5
1489832906	10:28:26.00	21338.0
1489832907	10:28:27.00	21339.4
1489832908	10:28:28.00	21348.7
1489832909	10:28:29.00	21365.2
1489832910	10:28:30.00	21385.4
1489832911	10:28:31.00	21403.8
1489832912	10:28:32.00	21419.8
1489832913	10:28:33.00	21429.4
1489832914	10:28:34.00	21456.8
1489832915	10:28:35.00	21472.5
1489832916	10:28:36.00	21483.4
1489832917	10:28:37.00	21495.2
1489832918	10:28:38.00	21508.5
1489832919	10:28:39.00	21525.0
1489832920	10:28:40.00	21537.7
1489832921	10:28:41.00	21548.5
1489832922	10:28:42.00	21556.9
1489832923	10:28:43.00	21566.4
1489832924	10:28:44.00	21575.8
1489832925	10:28:45.00	21584.3
1489832926	10:28:46.00	21592.9
1489832927	10:28:47.00	21600.9
