Epoch	T_Altimet	Pressure	Alt_Alt	T_SHT	Humidity	T_Bat	RemCap_mAh	Cap_mAh	U_mV	I_mA	Charge_pct	GPS_Fix	GPS_Alt	GPS_Lat	GPS_Lon	GPS_epx	GPS_epy	GPS_epv	
1489830409	26.250	58368	4417.1	24.51	33.6	32.35	2966	3291	8068	-656	91.00	3	4297.3	49.6511345	14.316530333	1.822	2.476	7.36	
1489830410	26.312	58338	4421.0	24.53	33.6	32.35	2966	3291	8066	-656	91.00	3	4301.4	49.6510465	14.3167645	1.822	2.476	7.36	
1489830411	26.250	58310	4424.6	24.51	33.5	32.35	2966	3291	8068	-656	91.00	3	4305.1	49.650981667	14.3170095	1.822	2.476	7.36	
1489830412	26.250	58276	4429.0	24.51	33.5	32.35	2966	3291	8068	-655	91.00	3	4310.1	49.650924667	14.31726	1.822	2.476	7.36	
1489830412	26.312	58230	4435.0	24.51	33.5	32.35	2966	3291	8068	-655	91.00	3	4316.6	49.6508545	14.3175095	1.822	2.476	7.36	
1489830413	26.312	58182	4441.3	24.50	33.5	32.35	2965	3291	8068	-655	91.00	3	4323.5	49.6507525	14.317751333	1.822	2.476	7.36	
1489830414	26.250	58130	4448.1	24.50	33.5	32.35	2965	3291	8068	-655	91.00	3	4329.4	49.650610333	14.317984667	1.822	2.476	7.36	
1489830415	26.250	58092	4453.0	24.50	33.5	32.35	2965	3291	8068	-655	91.00	3	4334.2	49.650432333	14.318222667	1.822	2.476	7.36	
1489830416	26.250	58078	4454.8	24.50	33.5	32.35	2965	3291	8068	-655	91.00	3	4338.9	49.650237167	14.318482333	1.822	2.476	7.36	
1489830417	26.250	58032	4460.8	24.50	33.5	32.35	2965	3291	8068	-655	91.00	3	4343.627	49.650049036	14.318776466	1.822	2.476	7.418	
1489830418	26.250	57980	4467.7	24.50	33.5	32.35	2964	3291	8068	-655	91.00	3	4344.5	49.650049	14.3187765	1.822	2.476	7.36	
1489830419	26.250	57936	4473.5	24.50	33.5	32.35	2964	3291	8068	-655	91.00	3	4350.8	49.649885167	14.319105	1.822	2.476	7.36	
1489830420	26.250	57904	4477.6	24.50	33.5	32.35	2964	3291	8068	-655	91.00	3	4357.3	49.649753167	14.3194505	1.822	2.476	7.36	
1489830421	26.250	57858	4483.7	24.49	33.5	32.35	2964	3291	8068	-654	91.00	3	4362.9	49.649648833	14.319784833	1.822	2.476	7.36	
1489830422	26.250	57816	4489.1	24.49	33.5	32.35	2964	3291	8068	-654	91.00	3	4368.1	49.649563167	14.3200825	1.822	2.476	7.36	
1489830423	26.250	57784	4493.3	24.49	33.5	32.35	2964	3291	8066	-656	91.00	3	4372.9	49.649482	14.320330167	1.822	2.476	7.36	
1489830424	26.250	57754	4497.2	24.49	33.5	32.35	2964	3291	8054	-656	91.00	3	4377.8	49.6493875	14.320532667	1.822	2.476	7.36	
1489830425	26.250	57700	4504.3	24.48	33.5	32.35	2963	3291	8066	-656	91.00	3	4383.1	49.6492705	14.320713833	1.822	2.476	7.36	
1489830425	26.250	57652	4510.7	24.48	33.5	32.35	2963	3291	8068	-656	91.00	3	4389.8	49.649131833	14.320903	1.822	2.476	7.36	
1489830426	26.250	57608	4516.4	24.48	33.5	32.35	2963	3291	8068	-655	91.00	3	4397.2	49.648975833	14.321126	1.822	2.476	7.36	
1489830427	26.250	57558	4523.1	24.48	33.5	32.35	2963	3291	8068	-655	91.00	3	4403.4	49.648809333	14.321393667	1.822	2.476	7.36	
1489830428	26.250	57524	4527.6	24.48	33.5	32.35	2963	3291	8068	-655	91.00	3	4407.9	49.648634333	14.321702	1.822	2.476	7.36	
1489830429	26.250	57490	4532.1	24.48	33.5	32.35	2962	3291	8068	-655	91.00	3	4412.6	49.648451	14.322035333	1.822	2.476	7.36	
1489830430	26.250	57468	4534.9	24.47	33.5	32.35	2962	3291	8068	-655	91.00	3	4412.6	49.648451	14.322035333	1.822	2.476	7.36	
1489830431	26.250	57420	4541.2	24.47	33.5	32.35	2962	3291	8068	-655	91.00	3	4418.6	49.648262167	14.3223615	1.822	2.476	7.36	
1489830432	26.250	57372	4547.6	24.47	33.5	32.35	2962	3291	8068	-656	91.00	3	4424.5	49.648074667	14.322654	1.822	2.476	7.36	
1489830433	26.250	57334	4552.5	24.47	33.5	32.35	2962	3291	8066	-656	91.00	3	4429.8	49.6478905	14.322903667	1.822	2.476	8.453	
1489830434	26.250	57298	4557.3	24.47	33.5	32.35	2962	3291	8066	-656	91.00	3	4435.1	49.647712333	14.323113667	1.822	2.476	8.453	
1489830435	26.250	57246	4564.2	24.46	33.5	32.35	2962	3291	8066	-655	91.00	3	4441.2	49.647545	14.3233065	1.822	2.476	7.36	
1489830436	26.250	57202	4570.1	24.46	33.5	32.35	2961	3291	8066	-655	90.00	3	4447.9	49.6473885	14.3235155	1.822	2.476	7.36	
1489830437	26.250	57154	4576.3	24.46	33.5	32.35	2961	3291	8066	-655	90.00	3	4454.8	49.647239	14.3237725	1.822	2.476	7.36	
1489830437	26.250	57112	4582.0	24.45	33.4	32.35	2961	3291	8066	-655	90.00	3	4460.3	49.647091	14.324090167	1.822	2.476	7.36	
1489830438	26.250	57082	4585.9	24.45	33.4	32.35	2961	3291	8066	-655	90.00	3	4464.3	49.646940833	14.324458667	1.822	2.476	7.36	
1489830439	26.250	57048	4590.5	24.45	33.4	32.35	2961	3291	8062	-655	90.00	3	4469.1	49.646791667	14.324853333	1.822	2.476	7.36	
1489830440	26.250	57022	4593.8	24.44	33.4	32.35	2960	3291	8062	-655	90.00	3	4475.6	49.6466515	14.325235667	1.822	2.476	7.36	
1489830441	26.250	56952	4603.1	24.44	33.4	32.35	2960	3291	8066	-655	90.00	3	4482.7	49.646519667	14.325574	1.822	2.476	7.36	
1489830442	26.250	56916	4607.9	24.44	33.4	32.35	2960	3291	8066	-655	90.00	3	4488.3	49.646394667	14.325860667	1.822	2.476	7.36	
1489830443	26.250	56882	4612.4	24.44	33.4	32.35	2960	3291	8066	-655	90.00	3	4488.3	49.646394667	14.325860667	1.822	2.476	7.36	
1489830444	26.250	56860	4615.4	24.44	33.4	32.35	2960	3291	8066	-655	90.00	3	4492.5	49.646279167	14.326097333	1.822	2.476	7.36	
1489830445	26.250	56826	4619.9	24.44	33.5	32.35	2960	3291	8066	-654	90.00	3	4497.3	49.646168833	14.326300833	1.822	2.476	7.36	
1489830446	26.250	56762	4628.4	24.44	33.5	32.35	2959	3291	8066	-654	90.00	3	4504.1	49.646051833	14.326511333	1.822	2.476	7.36	
1489830447	26.250	56708	4635.5	24.44	33.4	32.35	2959	3291	8066	-654	90.00	3	4512.1	49.645915333	14.326772	1.822	2.476	7.36	
1489830448	26.250	56666	4641.1	24.44	33.4	32.35	2959	3291	8062	-654	90.00	3	4518.7	49.645755333	14.327090833	1.822	2.476	7.36	
1489830449	26.250	56630	4645.9	24.44	33.4	32.25	2959	3291	8066	-654	90.00	3	4523.1	49.645570333	14.327454333	1.822	2.476	7.36	
1489830450	26.250	56636	4645.1	24.43	33.4	32.25	2959	3291	8066	-654	90.00	3	4527.5	49.6453665	14.327835667	1.822	2.476	7.36	
1489830450	26.250	56592	4651.1	24.44	33.4	32.25	2959	3291	8066	-654	90.00	3	4533.4	49.645159167	14.3281925	1.822	2.476	7.36	
1489830451	26.250	56522	4660.4	24.43	33.4	32.25	2958	3291	8066	-654	90.00	3	4539.8	49.644965167	14.328495833	1.822	2.476	7.36	
1489830452	26.188	56478	4666.3	24.43	33.4	32.25	2958	3291	8066	-655	90.00	3	4545.2	49.644794833	14.328754	1.822	2.476	7.36	
1489830453	26.250	56448	4670.3	24.43	33.4	32.25	2958	3291	8054	-656	90.00	3	4549.5	49.644652333	14.328995167	1.822	2.476	7.36	
1489830454	26.188	56412	4675.1	24.43	33.4	32.25	2958	3291	8066	-656	90.00	3	4554.6	49.644534667	14.329260667	1.822	2.476	7.36	
1489830455	26.250	56360	4682.1	24.43	33.4	32.25	2958	3291	8062	-655	90.00	3	4554.6	49.644534667	14.329260667	1.822	2.476	7.36	
1489830456	26.188	56316	4688.0	24.42	33.3	32.25	2958	3291	8062	-655	90.00	3	4560.5	49.644420833	14.329581333	1.822	2.476	7.36	
1489830457	26.250	56288	4691.7	24.42	33.3	32.25	2957	3291	8066	-655	90.00	3	4566.2	49.644291333	14.3299565	1.822	2.476	7.418	
1489830458	26.250	56256	4695.9	24.42	33.3	32.25	2957	3291	8066	-655	90.00	3	4570.9	49.644132333	14.330368	1.822	2.476	7.418	
1489830459	26.250	56214	4701.6	24.41	33.3	32.25	2957	3291	8062	-655	90.00	3	4575.7	49.643940667	14.3307905	1.822	2.476	7.418	
1489830460	26.250	56182	4706.0	24.41	33.3	32.25	2957	3291	8062	-655	90.00	3	4581.8	49.6437275	14.3311965	1.822	2.476	7.418	
1489830461	26.250	56140	4711.6	24.41	33.3	32.25	2957	3291	8062	-655	90.00	3	4588.5	49.6435145	14.331566333	1.822	2.476	7.418	
1489830462	26.250	56082	4719.3	24.40	33.3	32.25	2957	3291	8062	-655	90.00	3	4595.4	49.643325167	14.331896333	1.822	2.476	7.418	
1489830462	26.188	56038	4725.3	24.40	33.3	32.25	2956	3291	8066	-655	90.00	3	4601.2	49.643167	14.3321965	1.822	2.476	7.418	
1489830463	26.188	56022	4727.4	24.40	33.3	32.25	2956	3291	8062	-655	90.00	3	4605.4	49.643032833	14.332489833	1.822	2.476	7.418	
1489830464	26.188	55982	4732.8	24.39	33.3	32.25	2956	3291	8062	-655	90.00	3	4610.3	49.642899	14.332808333	1.822	2.476	7.418	
1489830465	26.188	55936	4739.0	24.39	33.3	32.25	2956	3291	8062	-655	90.00	3	4616.4	49.64274	14.333162833	1.822	2.476	8.51	
1489830466	26.188	55892	4744.9	24.39	33.3	32.25	2956	3291	8062	-655	90.00	3	4622.0	49.642547667	14.333543	1.822	2.476	8.51	
1489830467	26.188	55852	4750.4	24.39	33.3	32.25	2956	3291	8062	-655	90.00	3	4626.9	49.642328	14.333929333	1.822	2.476	8.51	
1489830468	26.188	55822	4754.3	24.38	33.3	32.25	2955	3291	8062	-655	90.00	3	4632.1	49.642091333	14.3342965	1.822	2.476	8.51	
1489830469	26.188	55772	4761.1	24.38	33.3	32.25	2955	3291	8062	-654	90.00	3	4632.1	49.642091333	14.3342965	1.822	2.476	8.51	
1489830470	26.188	55732	4766.6	24.38	33.3	32.25	2955	3291	8062	-654	90.00	3	4638.4	49.641858333	14.3346215	1.822	2.476	8.51	
1489830471	26.188	55702	4770.6	24.38	33.3	32.25	2955	3291	8062	-654	90.00	3	4644.7	49.641650833	14.334912833	1.822	2.476	8.568	
1489830472	26.188	55658	4776.5	24.36	33.3	32.25	2955	3291	8060	-654	90.00	3	4650.0	49.641479667	14.335192333	1.822	2.476	8.568	
1489830473	26.188	55616	4782.1	24.36	33.3	32.25	2955	3291	8060	-654	90.00	3	4655.0	49.641345167	14.335491833	1.822	2.476	8.568	
1489830474	26.188	55572	4788.2	24.36	33.3	32.25	2954	3291	8060	-654	90.00	3	4660.3	49.641231833	14.335834833	1.822	2.476	8.568	
1489830475	26.188	55538	4792.7	24.35	33.3	32.25	2954	3291	8062	-654	90.00	3	4666.4	49.641112333	14.33622	1.822	2.476	8.568	
1489830476	26.188	55506	4797.1	24.35	33.3	32.25	2954	3291	8062	-654	90.00	3	4673.0	49.640961	14.336617833	1.822	2.476	8.568	
1489830476	26.188	55462	4803.0	24.35	33.3	32.25	2954	3291	8062	-654	90.00	3	4679.3	49.640770333	14.336998667	1.822	2.476	8.568	
1489830477	26.188	55410	4810.1	24.35	33.3	32.25	2954	3291	8062	-654	90.00	3	4685.1	49.640551167	14.337341833	1.822	2.476	8.568	
1489830478	26.188	55378	4814.4	24.35	33.3	32.25	2954	3291	8062	-654	90.00	3	4690.2	49.640317	14.337648667	1.822	2.476	8.568	
1489830479	26.188	55332	4820.7	24.34	33.3	32.25	2953	3291	8062	-654	90.00	3	4695.4	49.640081833	14.337942333	1.822	2.476	8.568	
1489830480	26.188	55300	4825.0	24.34	33.3	32.25	2953	3291	8062	-654	90.00	3	4701.4	49.6398535	14.338259333	1.822	2.476	8.568	
1489830481	26.188	55270	4829.1	24.34	33.3	32.25	2953	3291	8062	-654	90.00	3	4705.945	49.639633416	14.338620948	1.822	2.476	8.568	
1489830482	26.188	55232	4834.3	24.34	33.3	32.25	2953	3291	8062	-655	90.00	3	4706.8	49.6396335	14.338620833	1.822	2.476	8.568	
1489830483	26.188	55202	4838.4	24.33	33.3	32.25	2953	3291	8052	-655	90.00	3	4711.1	49.639419667	14.3390295	1.822	2.476	8.568	
1489830484	26.188	55168	4843.0	24.33	33.3	32.25	2952	3291	8062	-655	90.00	3	4715.5	49.639213167	14.339477667	1.822	2.476	8.568	
1489830485	26.188	55126	4848.7	24.33	33.3	32.25	2952	3291	8058	-655	90.00	3	4721.7	49.6390145	14.339936667	1.822	2.476	8.568	
1489830486	26.188	55062	4857.5	24.33	33.3	32.25	2952	3291	8058	-655	90.00	3	4729.6	49.638821333	14.3403715	1.822	2.476	8.568	
1489830487	26.188	55014	4864.0	24.33	33.3	32.25	2952	3291	8058	-655	90.00	3	4737.5	49.638636833	14.340765333	1.822	2.476	8.568	
1489830488	26.188	54980	4868.7	24.33	33.3	32.25	2952	3291	8060	-655	90.00	3	4744.0	49.638465833	14.341116833	1.822	2.476	8.568	
1489830489	26.188	54946	4873.3	24.32	33.3	32.25	2952	3291	8060	-655	90.00	3	4748.8	49.638314333	14.341431333	1.822	2.476	8.568	
1489830489	26.188	54912	4877.9	24.32	33.3	32.25	2952	3291	8060	-655	90.00	3	4753.1	49.6381825	14.341723167	1.822	2.476	8.568	
1489830490	26.188	54908	4878.6	24.32	33.3	32.25	2951	3291	8060	-655	90.00	3	4758.1	49.638058	14.342016	1.822	2.476	8.568	
1489830491	26.188	54872	4883.4	24.32	33.3	32.25	2951	3291	8062	-655	90.00	3	4763.2	49.637929167	14.3423285	1.822	2.476	8.568	
1489830492	26.188	54794	4894.2	24.31	33.3	32.15	2951	3291	8060	-656	90.00	3	4769.0	49.637787	14.342661167	1.822	2.476	8.568	
1489830493	26.188	54760	4898.8	24.31	33.3	32.15	2951	3291	8060	-656	90.00	3	4775.3	49.6376235	14.343002	1.822	2.476	8.568	
1489830494	26.188	54722	4904.0	24.31	33.3	32.15	2951	3291	8060	-656	90.00	3	4775.3	49.6376235	14.343002	1.822	2.476	8.568	
1489830495	26.188	54690	4908.4	24.31	33.3	32.15	2950	3291	8060	-655	90.00	3	4780.6	49.6374315	14.3433405	1.822	2.476	8.568	
1489830496	26.188	54660	4912.5	24.31	33.3	32.15	2950	3291	8060	-655	90.00	3	4785.5	49.637212333	14.343678	1.822	2.476	8.568	
1489830497	26.188	54610	4919.3	24.30	33.3	32.15	2950	3291	8060	-655	90.00	3	4791.2	49.636978167	14.344023333	1.822	2.476	8.568	
1489830498	26.188	54568	4925.1	24.30	33.2	32.15	2950	3291	8060	-655	90.00	3	4798.0	49.636751	14.344383167	1.822	2.476	8.568	
1489830499	26.188	54526	4930.9	24.30	33.2	32.15	2950	3291	8058	-655	90.00	3	4805.2	49.636556667	14.344757333	1.822	2.476	8.568	
1489830500	26.188	54460	4940.0	24.29	33.2	32.15	2950	3291	8058	-655	90.00	3	4811.6	49.636401833	14.345135	1.822	2.476	8.568	
1489830501	26.188	54424	4944.9	24.29	33.2	32.15	2950	3291	8058	-655	90.00	3	4816.5	49.636277833	14.345510167	1.822	2.476	8.568	
1489830501	26.188	54420	4945.5	24.29	33.2	32.15	2949	3291	8060	-655	90.00	3	4821.4	49.636167667	14.345882833	1.822	2.476	8.568	
1489830502	26.125	54374	4951.8	24.29	33.2	32.15	2949	3291	8060	-655	90.00	3	4827.9	49.636045667	14.346266667	1.822	2.476	8.625	
1489830503	26.188	54312	4960.4	24.29	33.2	32.15	2949	3291	8060	-655	90.00	3	4834.5	49.635892167	14.346665167	1.822	2.476	8.625	
1489830504	26.125	54280	4964.8	24.29	33.2	32.15	2949	3291	8060	-655	90.00	3	4839.7	49.635700167	14.347072	1.822	2.476	8.625	
1489830505	26.188	54266	4966.6	24.28	33.2	32.15	2949	3291	8060	-655	90.00	3	4843.6	49.635474	14.3474775	1.822	2.476	8.625	
1489830506	26.188	54230	4971.6	24.28	33.2	32.15	2948	3291	8060	-655	90.00	3	4846.883	49.635229071	14.347871548	1.822	2.476	8.625	
1489830507	26.125	54198	4976.1	24.28	33.2	32.15	2948	3291	8060	-655	90.00	3	4847.8	49.635229167	14.3478715	1.822	2.476	9.775	
1489830508	26.125	54168	4980.2	24.27	33.2	32.15	2948	3291	8058	-655	90.00	3	4853.0	49.634988667	14.348259667	1.822	2.476	8.625	
1489830509	26.125	54118	4987.2	24.27	33.2	32.15	2948	3291	8058	-655	90.00	3	4859.5	49.634772167	14.3486555	1.822	2.476	8.625	
1489830510	26.188	54060	4995.2	24.27	33.2	32.15	2948	3291	8058	-655	90.00	3	4866.4	49.634587	14.349067167	1.822	2.476	8.625	
1489830511	26.188	54026	4999.9	24.27	33.2	32.15	2948	3291	8058	-655	90.00	3	4872.0	49.6344245	14.349490667	1.822	2.476	8.625	
1489830512	26.125	53998	5003.8	24.26	33.2	32.15	2948	3291	8058	-655	90.00	3	4877.1	49.6342715	14.349916833	1.822	2.476	8.625	
1489830513	26.125	53968	5007.9	24.26	33.2	32.15	2947	3291	8058	-656	90.00	3	4882.4	49.634107833	14.3503385	1.822	2.476	8.625	
1489830514	26.125	53932	5012.9	24.26	33.2	32.15	2947	3291	8050	-657	90.00	3	4887.7	49.633918	14.350747167	1.822	2.476	8.625	
1489830514	26.125	53900	5017.3	24.26	33.2	32.15	2947	3291	8060	-656	90.00	3	4892.7	49.633698833	14.351131667	1.822	2.476	8.625	
1489830515	26.125	53844	5025.2	24.26	33.2	32.15	2947	3291	8058	-656	90.00	3	4898.3	49.6334645	14.351488667	1.822	2.476	8.625	
1489830516	26.125	53812	5029.6	24.25	33.2	32.15	2947	3291	8058	-656	90.00	3	4904.6	49.633237	14.351825167	1.822	2.476	8.625	
1489830517	26.125	53794	5032.1	24.25	33.1	32.15	2946	3291	8058	-656	90.00	3	4911.3	49.6330385	14.352153167	1.822	2.476	8.625	
1489830518	26.125	53750	5038.3	24.25	33.1	32.15	2946	3291	8058	-656	90.00	3	4917.5	49.632876333	14.352484	1.822	2.476	8.625	
1489830519	26.125	53714	5043.2	24.25	33.1	32.15	2946	3291	8058	-656	90.00	3	4921.363	49.632747407	14.352825115	1.822	2.476	8.625	
1489830520	26.125	53670	5049.3	24.24	33.1	32.15	2946	3291	8058	-656	90.00	3	4922.3	49.632747333	14.352825167	1.822	2.476	8.625	
1489830521	26.125	53632	5054.7	24.24	33.1	32.15	2946	3291	8056	-656	90.00	3	4926.8	49.632639167	14.3531855	1.822	2.476	8.625	
1489830522	26.125	53598	5059.4	24.24	33.1	32.15	2946	3291	8060	-656	90.00	3	4932.7	49.632534333	14.353566333	1.822	2.476	8.625	
1489830523	26.125	53548	5066.4	24.24	33.1	32.15	2945	3291	8056	-656	90.00	3	4939.8	49.632406667	14.353952833	1.822	2.476	8.625	
1489830524	26.125	53492	5074.2	24.24	33.1	32.15	2945	3291	8056	-656	90.00	3	4946.7	49.6322425	14.354333333	1.822	2.476	8.625	
1489830525	26.125	53460	5078.7	24.23	33.1	32.15	2945	3291	8058	-656	90.00	3	4952.2	49.632040333	14.354705833	1.822	2.476	8.625	
1489830526	26.125	53434	5082.3	24.23	33.1	32.15	2945	3291	8058	-656	90.00	3	4957.0	49.631808833	14.355076667	1.822	2.476	8.625	
1489830526	26.125	53396	5087.5	24.23	33.1	32.15	2945	3291	8058	-656	90.00	3	4963.4	49.6315785	14.355460833	1.822	2.476	8.625	
1489830527	26.125	53354	5093.4	24.23	33.1	32.15	2945	3291	8058	-656	90.00	3	4970.7	49.6313825	14.355866333	1.822	2.476	8.625	
1489830528	26.125	53304	5100.5	24.21	33.1	32.15	2945	3291	8058	-656	90.00	3	4976.5	49.631227667	14.356290833	1.822	2.476	8.625	
1489830529	26.125	53284	5103.3	24.21	33.1	32.15	2944	3291	8058	-656	90.00	3	4980.7	49.631106333	14.356731833	1.822	2.476	8.625	
1489830530	26.125	53252	5107.8	24.21	33.1	32.15	2944	3291	8058	-655	90.00	3	4985.6	49.631004667	14.357189833	1.822	2.476	8.625	
1489830531	26.125	53206	5114.2	24.21	33.1	32.15	2944	3291	8058	-655	90.00	3	4992.4	49.630891333	14.3576485	1.822	2.476	8.625	
1489830532	26.125	53164	5120.1	24.21	33.1	32.15	2944	3291	8058	-655	90.00	3	4992.4	49.630891333	14.3576485	1.822	2.476	8.625	
1489830533	26.125	53128	5125.1	24.20	33.1	32.15	2944	3291	8056	-655	90.00	3	4999.7	49.630743333	14.358082167	1.822	2.476	8.625	
1489830534	26.125	53084	5131.4	24.20	33.1	32.15	2943	3291	8056	-655	90.00	3	5005.6	49.630561167	14.358478167	1.822	2.476	8.625	
1489830535	26.125	53054	5135.5	24.20	33.1	32.15	2943	3291	8058	-655	90.00	3	5010.3	49.630356667	14.3588365	1.822	2.476	8.625	
1489830536	26.125	53010	5141.8	24.20	33.1	32.15	2943	3291	8058	-655	90.00	3	5015.1	49.630146667	14.359163667	1.822	2.476	8.682	
1489830537	26.125	52980	5145.9	24.19	33.1	32.15	2943	3291	8054	-655	90.00	3	5021.8	49.629957167	14.359489	1.822	2.476	8.682	
1489830538	26.125	52912	5155.5	24.19	33.1	32.15	2943	3291	8056	-655	90.00	3	5029.0	49.6298025	14.359843167	1.822	2.476	8.682	
1489830539	26.125	52878	5160.3	24.19	33.1	32.15	2943	3291	8056	-655	90.00	3	5035.1	49.6296785	14.360244	1.822	2.476	8.682	
1489830539	26.125	52866	5162.1	24.19	33.1	32.15	2943	3291	8058	-655	90.00	3	5040.2	49.629567667	14.360698167	1.822	2.476	8.682	
1489830540	26.125	52844	5165.2	24.19	33.1	32.15	2942	3291	8056	-655	90.00	3	5045.4	49.629443833	14.361199333	1.822	2.476	8.682	
1489830541	26.125	52770	5175.6	24.18	33.1	32.15	2942	3291	8058	-655	90.00	3	5051.1	49.6292875	14.361716333	1.822	2.476	8.682	
1489830542	26.125	52742	5179.6	24.18	33.1	32.05	2942	3291	8056	-655	90.00	3	5057.7	49.629095167	14.362212833	1.822	2.476	8.682	
1489830543	26.125	52720	5182.6	24.18	33.1	32.05	2942	3291	8050	-656	90.00	3	5064.1	49.628879167	14.362661167	1.822	2.476	8.682	
1489830544	26.125	52686	5187.4	24.17	33.0	32.05	2942	3291	8058	-656	90.00	3	5069.105	49.628660303	14.363049523	1.822	2.476	8.682	
1489830545	26.125	52626	5195.9	24.17	33.0	32.05	2941	3291	8056	-656	90.00	3	5070.0	49.628660333	14.3630495	1.822	2.476	8.682	
1489830546	26.062	52580	5202.4	24.17	33.0	32.05	2941	3291	8058	-656	90.00	3	5075.6	49.628462167	14.363387833	1.822	2.476	8.682	
1489830547	26.062	52552	5206.3	24.17	33.0	32.05	2941	3291	8056	-655	90.00	3	5081.6	49.628299833	14.363704333	1.822	2.476	8.682	
1489830548	26.125	52536	5208.7	24.16	33.0	32.05	2941	3291	8056	-655	90.00	3	5087.4	49.628166833	14.364038667	1.822	2.476	8.682	
1489830549	26.062	52474	5217.4	24.16	33.0	32.05	2941	3291	8056	-655	90.00	3	5093.7	49.628045667	14.364429667	1.822	2.476	8.682	
1489830550	26.062	52422	5224.8	24.16	33.0	32.05	2941	3291	8056	-655	90.00	3	5099.8	49.627912667	14.364882667	1.822	2.476	8.682	
1489830551	26.062	52390	5229.3	24.16	33.0	32.05	2941	3291	8056	-655	90.00	3	5105.3	49.627753667	14.3653825	1.822	2.476	8.682	
1489830552	26.062	52354	5234.5	24.16	33.0	32.05	2940	3291	8056	-655	90.00	3	5110.5	49.627568	14.365901167	1.822	2.476	8.682	
1489830552	26.062	52296	5242.7	24.15	33.0	32.05	2940	3291	8056	-656	90.00	3	5116.9	49.6273635	14.366406667	1.822	2.476	8.682	
1489830553	26.062	52238	5251.0	24.15	33.0	32.05	2940	3291	8046	-656	90.00	3	5124.9	49.627160667	14.366870167	1.822	2.476	8.682	
1489830554	26.062	52200	5256.4	24.15	33.0	32.05	2940	3291	8056	-656	90.00	3	5132.7	49.6269775	14.3672815	1.822	2.476	8.682	
1489830555	26.062	52164	5261.5	24.14	33.0	32.05	2940	3291	8056	-655	90.00	3	5138.5	49.626824333	14.367645833	1.822	2.476	8.682	
1489830556	26.062	52136	5265.5	24.14	33.0	32.05	2939	3291	8056	-655	90.00	3	5143.6	49.626704	14.367984167	1.822	2.476	8.682	
1489830557	26.062	52088	5272.4	24.14	33.0	32.05	2939	3291	8056	-655	90.00	3	5143.6	49.626704	14.367984167	1.822	2.476	8.682	
1489830558	26.062	52046	5278.4	24.13	33.0	32.05	2939	3291	8056	-655	90.00	3	5149.3	49.6266055	14.368332	1.822	2.476	8.682	
1489830559	26.062	52028	5280.9	24.13	33.0	32.05	2939	3291	8056	-655	90.00	3	5156.3	49.6265075	14.368724167	1.822	2.476	8.682	
1489830560	26.062	51986	5287.0	24.13	33.0	32.05	2939	3291	8056	-655	90.00	3	5163.2	49.626389833	14.369176833	1.822	2.476	8.682	
1489830561	26.062	51940	5293.5	24.13	33.0	32.05	2939	3291	8056	-655	90.00	3	5168.7	49.626239167	14.369677167	1.822	2.476	8.682	
1489830562	26.062	51892	5300.4	24.12	33.0	32.05	2939	3291	8054	-655	90.00	3	5173.7	49.626052167	14.370195667	1.822	2.476	8.682	
1489830563	26.062	51862	5304.7	24.12	33.0	32.05	2938	3291	8056	-655	90.00	3	5179.1	49.6258375	14.370695833	1.822	2.476	8.682	
1489830564	26.062	51838	5308.0	24.12	33.0	32.05	2938	3291	8054	-655	90.00	3	5185.6	49.625614667	14.371145333	1.822	2.476	8.682	
1489830564	26.062	51784	5315.9	24.12	33.0	32.05	2938	3291	8056	-654	90.00	3	5192.0	49.625404667	14.371535167	1.822	2.476	8.682	
1489830565	26.062	51746	5321.2	24.12	33.0	32.05	2938	3291	8056	-654	90.00	3	5197.5	49.625220667	14.371877833	1.822	2.476	8.682	
1489830566	26.062	51720	5325.0	24.11	33.0	32.05	2938	3291	8056	-654	90.00	3	5202.7	49.625069167	14.372201167	1.822	2.476	8.682	
1489830567	26.062	51682	5330.4	24.11	33.0	32.05	2937	3291	8056	-654	90.00	3	5208.1	49.62495	14.372535	1.822	2.476	8.74	
1489830568	26.062	51636	5337.1	24.10	33.0	32.05	2937	3291	8056	-654	90.00	3	5214.5	49.624852167	14.372906167	1.822	2.476	8.74	
1489830569	26.062	51596	5342.8	24.10	33.0	32.05	2937	3291	8056	-654	90.00	3	5221.0	49.6247555	14.373324167	1.822	2.476	8.74	
1489830570	26.062	51558	5348.3	24.10	33.0	32.05	2937	3291	8056	-654	90.00	3	5221.0	49.6247555	14.373324167	1.822	2.476	8.74	
1489830571	26.062	51524	5353.1	24.10	33.0	32.05	2937	3291	8056	-654	90.00	3	5227.1	49.624643	14.373789667	1.822	2.476	8.74	
1489830572	26.062	51490	5358.0	24.09	33.0	32.05	2937	3291	8054	-655	90.00	3	5232.7	49.624504833	14.3742935	1.822	2.476	8.74	
1489830573	26.000	51444	5364.8	24.09	33.0	32.05	2936	3291	8044	-656	90.00	3	5238.4	49.624341	14.3748125	1.822	2.476	8.74	
1489830574	26.062	51402	5370.7	24.09	33.0	32.05	2936	3291	8044	-656	90.00	3	5245.0	49.624165	14.375313833	1.822	2.476	8.74	
1489830575	26.062	51340	5379.7	24.08	32.9	32.05	2936	3291	8052	-656	90.00	3	5252.5	49.623997	14.375761667	1.822	2.476	8.74	
